shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
LON-WEI-ff7b210a-3,Z144731650,C18H15NO3,Achiral,293.316,98.45,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-09,03_A,CCOC=1C=CC=CC1C=C2C(=O)NC(=O)C=3C=CC=CC23,"4-[(2-ethoxyphenyl)methylidene]-1,2,3,4-tetrahydroisoquinoline-1,3-dione"
LON-WEI-ff7b210a-1,Z44367701,C24H17NO5,Achiral,399.395,94.57,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-09,03_B,OC=1C=CC(C=C2C(=O)N(CC=3C=CC=4OCOC4C3)C(=O)C=5C=CC=CC25)=CC1,"2-[(2H-1,3-benzodioxol-5-yl)methyl]-4-[(4-hydroxyphenyl)methylidene]-1,2,3,4-tetrahydroisoquinoline-1,3-dione"
LON-WEI-ff7b210a-6,Z144731998,C24H18N2O4,Achiral,398.410,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-09,03_C,COC=1C=CC(=CC1)C(=O)NC=2C=CC=C(C=C3C(=O)NC(=O)C=4C=CC=CC34)C2,"N-{3-[(1,3-dioxo-1,2,3,4-tetrahydroisoquinolin-4-ylidene)methyl]phenyl}-4-methoxybenzamide"
TIM-UNK-6bd-2,Z4524547979,C15H14Cl2N2O2,Achiral,325.189,100,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,40,20,1178796-Y40-09,03_D,Cl.ClCC(=O)N1CCOC=2C=CC=C(C=3C=CC=NC3)C12,"2-chloro-1-[5-(pyridin-3-yl)-3,4-dihydro-2H-1,4-benzoxazin-4-yl]ethan-1-one hydrochloride"
ERI-BAS-962ecb40-1,Z757872544,C26H24N4O3S,Achiral,472.558,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-09,03_E,O=C(NCCNC=1C=CN=CC1)C=2C=CC=C(C2)S(=O)(=O)NC=3C=CC=CC3C=4C=CC=CC4,"3-({[1,1'-biphenyl]-2-yl}sulfamoyl)-N-{2-[(pyridin-4-yl)amino]ethyl}benzamide"
BAR-COM-0f94fc3d-50,Z3089566497,C17H19N3O2,Racemic or presumed racemic or meso,297.351,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-09,03_F,COC=1C=CC=2CCCC(C(=O)NC=3C=NC=NC3C)C2C1,"7-methoxy-N-(4-methylpyrimidin-5-yl)-1,2,3,4-tetrahydronaphthalene-1-carboxamide"
BEN-BAS-0534ec5c-1,Z954418982,C24H20N6O2,Racemic or presumed racemic or meso,424.454,95.37,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-09,03_G,CC(NC(=O)C=1C=CC=2C=NNC2C1)C(=O)NC=3C=CC(=CC3)N4C=NC=5C=CC=CC45,"N-[4-(1H-1,3-benzodiazol-1-yl)phenyl]-2-[(1H-indazol-6-yl)formamido]propanamide"
BAR-COM-0f94fc3d-45,Z2069076058,C17H16FN3O2,Achiral,313.326,97.77,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-09,03_H,COC=1C=CN=CC1NC(=O)C(C)(C)C=2C=C(F)C=C(C#N)C2,2-(3-cyano-5-fluorophenyl)-N-(4-methoxypyridin-3-yl)-2-methylpropanamide
BAR-COM-0f94fc3d-58,Z3018666658,C15H16BrN3O2,Racemic or presumed racemic or meso,350.210,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-09,03_I,COC=1C=CC(Br)=CC1C(N)C(=O)NC=2C=NC=CC2C,2-amino-2-(5-bromo-2-methoxyphenyl)-N-(4-methylpyridin-3-yl)acetamide
NAU-LAT-445f63e5-6,Z2290913741,C18H21N3O2,Achiral,311.378,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-09,03_J,O=C(NC=1C=CC=NC1)NC2(CC=3C=CC=CC3)CCOCC2,1-(4-benzyloxan-4-yl)-3-(pyridin-3-yl)urea
MAT-POS-590ac91e-24,Z3471768079,C14H18N2O,Achiral,230.305,87.13,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-09,03_K,CC=1C=CN=CC1NC(=O)CC2CC3(CC3)C2,N-(4-methylpyridin-3-yl)-2-{spiro[2.3]hexan-5-yl}acetamide
Z4498832234,Z4498832234,C22H36IN5,Racemic or presumed racemic or meso,497.459,91,200415-FTE / COVID-19,hydrogen iodide,1,127.91241,40,20,1178796-Y40-09,03_L,I.CCN1CCN(CC=2C=CC=CC2CNC3=NCC(N3)C4CCCC4)CC1,"5-cyclopentyl-N-({2-[(4-ethylpiperazin-1-yl)methyl]phenyl}methyl)-4,5-dihydro-1H-imidazol-2-amine hydroiodide"
