shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
TIM-UNK-6bd-2,Z4524547979,C15H14Cl2N2O2,Achiral,325.189,100,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,0.5,20,1178796-500NL-04,01_A,Cl.ClCC(=O)N1CCOC=2C=CC=C(C=3C=CC=NC3)C12,"2-chloro-1-[5-(pyridin-3-yl)-3,4-dihydro-2H-1,4-benzoxazin-4-yl]ethan-1-one hydrochloride"
TIM-UNK-6bd-2,Z4524547979,C15H14Cl2N2O2,Achiral,325.189,100,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,0.5,20,1178796-500NL-04,01_B,Cl.ClCC(=O)N1CCOC=2C=CC=C(C=3C=CC=NC3)C12,"2-chloro-1-[5-(pyridin-3-yl)-3,4-dihydro-2H-1,4-benzoxazin-4-yl]ethan-1-one hydrochloride"
TIM-UNK-6bd-2,Z4524547979,C15H14Cl2N2O2,Achiral,325.189,100,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,0.5,20,1178796-500NL-04,02_A,Cl.ClCC(=O)N1CCOC=2C=CC=C(C=3C=CC=NC3)C12,"2-chloro-1-[5-(pyridin-3-yl)-3,4-dihydro-2H-1,4-benzoxazin-4-yl]ethan-1-one hydrochloride"
TIM-UNK-6bd-2,Z4524547979,C15H14Cl2N2O2,Achiral,325.189,100,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,0.5,20,1178796-500NL-04,02_B,Cl.ClCC(=O)N1CCOC=2C=CC=C(C=3C=CC=NC3)C12,"2-chloro-1-[5-(pyridin-3-yl)-3,4-dihydro-2H-1,4-benzoxazin-4-yl]ethan-1-one hydrochloride"
TIM-UNK-6bd-2,Z4524547979,C15H14Cl2N2O2,Achiral,325.189,100,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,0.5,20,1178796-500NL-04,03_A,Cl.ClCC(=O)N1CCOC=2C=CC=C(C=3C=CC=NC3)C12,"2-chloro-1-[5-(pyridin-3-yl)-3,4-dihydro-2H-1,4-benzoxazin-4-yl]ethan-1-one hydrochloride"
TIM-UNK-6bd-2,Z4524547979,C15H14Cl2N2O2,Achiral,325.189,100,200415-FTE / COVID-19,hydrogen chloride,1,36.46094,0.5,20,1178796-500NL-04,03_B,Cl.ClCC(=O)N1CCOC=2C=CC=C(C=3C=CC=NC3)C12,"2-chloro-1-[5-(pyridin-3-yl)-3,4-dihydro-2H-1,4-benzoxazin-4-yl]ethan-1-one hydrochloride"
DUN-NEW-f8c-23,Z4461624206,C17H16ClN3O3S2,Achiral,409.910,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,04_A,ClCC(=O)NC1=NC=2C(=CC=CC2S1)S(=O)(=O)NCCC=3C=CC=CC3,"2-chloro-N-{4-[(2-phenylethyl)sulfamoyl]-1,3-benzothiazol-2-yl}acetamide"
DUN-NEW-f8c-23,Z4461624206,C17H16ClN3O3S2,Achiral,409.910,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,04_B,ClCC(=O)NC1=NC=2C(=CC=CC2S1)S(=O)(=O)NCCC=3C=CC=CC3,"2-chloro-N-{4-[(2-phenylethyl)sulfamoyl]-1,3-benzothiazol-2-yl}acetamide"
DUN-NEW-f8c-23,Z4461624206,C17H16ClN3O3S2,Achiral,409.910,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,05_A,ClCC(=O)NC1=NC=2C(=CC=CC2S1)S(=O)(=O)NCCC=3C=CC=CC3,"2-chloro-N-{4-[(2-phenylethyl)sulfamoyl]-1,3-benzothiazol-2-yl}acetamide"
DUN-NEW-f8c-23,Z4461624206,C17H16ClN3O3S2,Achiral,409.910,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,05_B,ClCC(=O)NC1=NC=2C(=CC=CC2S1)S(=O)(=O)NCCC=3C=CC=CC3,"2-chloro-N-{4-[(2-phenylethyl)sulfamoyl]-1,3-benzothiazol-2-yl}acetamide"
DUN-NEW-f8c-23,Z4461624206,C17H16ClN3O3S2,Achiral,409.910,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,06_A,ClCC(=O)NC1=NC=2C(=CC=CC2S1)S(=O)(=O)NCCC=3C=CC=CC3,"2-chloro-N-{4-[(2-phenylethyl)sulfamoyl]-1,3-benzothiazol-2-yl}acetamide"
DUN-NEW-f8c-23,Z4461624206,C17H16ClN3O3S2,Achiral,409.910,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,06_B,ClCC(=O)NC1=NC=2C(=CC=CC2S1)S(=O)(=O)NCCC=3C=CC=CC3,"2-chloro-N-{4-[(2-phenylethyl)sulfamoyl]-1,3-benzothiazol-2-yl}acetamide"
DAN-LON-a5f-10,Z4461624350,C20H22Cl2N2O,Racemic or presumed racemic or meso,377.307,95,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,07_A,ClCC(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1CC=3C=CC=CC3,1-{2-benzyl-4-[(3-chlorophenyl)methyl]piperazin-1-yl}-2-chloroethan-1-one
DAN-LON-a5f-10,Z4461624350,C20H22Cl2N2O,Racemic or presumed racemic or meso,377.307,95,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,07_B,ClCC(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1CC=3C=CC=CC3,1-{2-benzyl-4-[(3-chlorophenyl)methyl]piperazin-1-yl}-2-chloroethan-1-one
DAN-LON-a5f-10,Z4461624350,C20H22Cl2N2O,Racemic or presumed racemic or meso,377.307,95,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,08_A,ClCC(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1CC=3C=CC=CC3,1-{2-benzyl-4-[(3-chlorophenyl)methyl]piperazin-1-yl}-2-chloroethan-1-one
DAN-LON-a5f-10,Z4461624350,C20H22Cl2N2O,Racemic or presumed racemic or meso,377.307,95,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,08_B,ClCC(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1CC=3C=CC=CC3,1-{2-benzyl-4-[(3-chlorophenyl)methyl]piperazin-1-yl}-2-chloroethan-1-one
DAN-LON-a5f-10,Z4461624350,C20H22Cl2N2O,Racemic or presumed racemic or meso,377.307,95,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,09_A,ClCC(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1CC=3C=CC=CC3,1-{2-benzyl-4-[(3-chlorophenyl)methyl]piperazin-1-yl}-2-chloroethan-1-one
DAN-LON-a5f-10,Z4461624350,C20H22Cl2N2O,Racemic or presumed racemic or meso,377.307,95,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,09_B,ClCC(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1CC=3C=CC=CC3,1-{2-benzyl-4-[(3-chlorophenyl)methyl]piperazin-1-yl}-2-chloroethan-1-one
STU-CHA-6ca-1,Z4461624264,C19H26Cl2N4O3,Achiral,429.340,95.05,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,10_A,ClCC(=O)N1CCN(CC=2C=C(Cl)C=CC2CNC(=O)N3CCOCC3)CC1,N-[(4-chloro-2-{[4-(2-chloroacetyl)piperazin-1-yl]methyl}phenyl)methyl]morpholine-4-carboxamide
STU-CHA-6ca-1,Z4461624264,C19H26Cl2N4O3,Achiral,429.340,95.05,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,10_B,ClCC(=O)N1CCN(CC=2C=C(Cl)C=CC2CNC(=O)N3CCOCC3)CC1,N-[(4-chloro-2-{[4-(2-chloroacetyl)piperazin-1-yl]methyl}phenyl)methyl]morpholine-4-carboxamide
STU-CHA-6ca-1,Z4461624264,C19H26Cl2N4O3,Achiral,429.340,95.05,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,11_A,ClCC(=O)N1CCN(CC=2C=C(Cl)C=CC2CNC(=O)N3CCOCC3)CC1,N-[(4-chloro-2-{[4-(2-chloroacetyl)piperazin-1-yl]methyl}phenyl)methyl]morpholine-4-carboxamide
STU-CHA-6ca-1,Z4461624264,C19H26Cl2N4O3,Achiral,429.340,95.05,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-04,11_B,ClCC(=O)N1CCN(CC=2C=C(Cl)C=CC2CNC(=O)N3CCOCC3)CC1,N-[(4-chloro-2-{[4-(2-chloroacetyl)piperazin-1-yl]methyl}phenyl)methyl]morpholine-4-carboxamide
