shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg"
EDJ-MED-d1555997-1,Z4992038951,C20H17ClFN3O3S,Racemic or presumed racemic or meso,433.883,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-58,03_A,CS(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=C(F)C23)C=4C=C(Cl)C=CC4C1,"6-chloro-N-(5-fluoroisoquinolin-4-yl)-2-methanesulfonyl-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3129943,43.2
MAT-POS-14f31916-1,Z5012902022,C18H15ClN2O2S,Racemic or presumed racemic or meso,358.841,98.32,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-58,03_B,CC1=CC=2C(NC(=O)C3CCOC=4C=CC(Cl)=CC34)=CN=CC2S1,"6-chloro-N-{2-methylthieno[2,3-c]pyridin-4-yl}-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H3135890,13.7
RAL-THA-eb6cb89c-2A,Z5012902036,C20H15ClN2O2,Diastereomeric mixture,350.798,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-58,03_C,ClC=1C=CC2=C(C1)C3CCC2(O3)C(=O)NC=4C=NC=C5C=CC=CC45,"5-chloro-N-(isoquinolin-4-yl)-11-oxatricyclo[6.2.1.0?,?]undeca-2(7),3,5-triene-1-carboxamide",H3124533,46.6
ROD-UFR-87309d29-1,Z5030695825,C20H22N2O6S,Achiral,418.463,95,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-58,03_D,OC(=O)CCC=1C=C2OCOC2=CC1S(=O)(=O)N3CCN(CC3)C=4C=CC=CC4,"3-{6-[(4-phenylpiperazin-1-yl)sulfonyl]-2H-1,3-benzodioxol-5-yl}propanoic acid",T4065218,5.3
ROD-UFR-7c6582a7-1,Z5030695730,C18H22N4O4S,Achiral,390.456,95,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-58,03_E,CCCC=1C=C2OCOC2=CC1S(=O)(=O)N3CCN(CC3)C=4N=CC=CN4,"2-{4-[(6-propyl-2H-1,3-benzodioxol-5-yl)sulfonyl]piperazin-1-yl}pyrimidine",T4065217,2.9
ROD-UFR-d5063330-1,Z5030695317,C21H26N2O5S,Achiral,418.506,95,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-58,03_F,CCCC=1C=C2OCOC2=CC1S(=O)(=O)N3CCN(CC3)C=4C=CC=CC4OC,"1-(2-methoxyphenyl)-4-[(6-propyl-2H-1,3-benzodioxol-5-yl)sulfonyl]piperazine",T4065215,0.2
ROD-UFR-74bef589-1,Z5030691938,C20H17NO5S,Achiral,383.417,95,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-58,03_G,O=S(=O)(NC=1C=C2OCOC2=CC1OCC=3C=CC=CC3)C=4C=CC=CC4,"N-[6-(benzyloxy)-2H-1,3-benzodioxol-5-yl]benzenesulfonamide",T4065211,2.9
ROD-UFR-d767f115-1,Z5030694772,C15H15NO5S,Achiral,321.348,95,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-58,03_H,CNS(=O)(=O)C=1C=C2OCOC2=CC1OCC=3C=CC=CC3,"6-(benzyloxy)-N-methyl-2H-1,3-benzodioxole-5-sulfonamide",T4065213,3.4
ROD-UFR-86d8d6a3-1,Z5030692302,C20H17NO5S,Achiral,383.417,95,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-58,03_I,O=S(=O)(NC=1C=CC=CC1)C=2C=C3OCOC3=CC2OCC=4C=CC=CC4,"6-(benzyloxy)-N-phenyl-2H-1,3-benzodioxole-5-sulfonamide",T4065212,3.1
ROD-UFR-93b30032,Z5030691904,C18H19NO6S,Achiral,377.411,95,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-58,03_J,O=S(=O)(N1CCOCC1)C=2C=C3OCOC3=CC2OCC=4C=CC=CC4,"4-{[6-(benzyloxy)-2H-1,3-benzodioxol-5-yl]sulfonyl}morpholine",T4065210,5.3
