SMILES,CID,Comments,,,,
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CS(=O)(=O)C1,ALP-POS-ecbed2ba-1,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CCS(=O)(=O)CC1,ALP-POS-ecbed2ba-2,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CC1,ALP-POS-ecbed2ba-3,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CC1,EDJ-MED-8bb691af-6,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
O=C1N(c2cncc3ccccc23)CCC12CN(S(=O)(=O)CC1CS(=O)(=O)C1)Cc1ccc(Cl)cc12,ALP-POS-ecbed2ba-5,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CC1,ALP-POS-ecbed2ba-6,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
CNC(=O)C1(N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CC1,ALP-POS-ecbed2ba-7,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CCC1,ALP-POS-ecbed2ba-8,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
N#CC1CN(S(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)C1,ALP-POS-ecbed2ba-9,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
COC1CN(S(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)C1,ALP-POS-ecbed2ba-10,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CCOCC1,ALP-POS-ecbed2ba-11,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
O=C(CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1)NCC1CC1,ALP-POS-ecbed2ba-12,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
CC(C)(C#N)CS(=O)(=O)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,ALP-POS-ecbed2ba-13,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
N#CCNC(=O)CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,ALP-POS-ecbed2ba-14,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CCCC1,ALP-POS-ecbed2ba-15,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
CN(CCC#N)S(=O)(=O)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,ALP-POS-ecbed2ba-16,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
CN(CC#N)S(=O)(=O)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,ALP-POS-ecbed2ba-17,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
CCN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,ALP-POS-ecbed2ba-18,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
CN(CCO)S(=O)(=O)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,ALP-POS-ecbed2ba-19,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
O=C1N(c2cncc3ccccc23)CCC12CN(S(=O)(=O)N1CCC1)Cc1ccc(Cl)cc12,ALP-POS-ecbed2ba-20,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
COCCN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,ALP-POS-ecbed2ba-21,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
N#CCC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CC1,ALP-POS-ecbed2ba-22,"15mg racemic, with additional spiro N-Boc intermediate 2g",,,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5cccc(Cl)c45)C3=O)C2)CC1,MAT-POS-853c0ffa-5,35 mg racemic,,,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5cc(F)cc(Cl)c45)C3=O)C2)CC1,MAT-POS-853c0ffa-6,35 mg racemic,,,,
CN(C)CCOc1ccc2cncc(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,MAT-POS-853c0ffa-9,35 mg racemic,,,,
COC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccc(OCCN(C)C)cc45)C3=O)C2)CC1,MAT-POS-853c0ffa-10,35 mg racemic,,,,
CC(C)(O)c1ccc2cncc(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,MAT-POS-853c0ffa-11 ,35 mg racemic,,,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccc(F)cc45)C3=O)C2)CC1,MAT-POS-853c0ffa-13 ,35 mg racemic,,,,
CS(=O)(=O)c1ccc2c(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)cncc2c1,MAT-POS-853c0ffa-15,35 mg racemic,,,,
CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5cc(S(C)(=O)=O)ccc45)C3=O)C2)CC1,MAT-POS-853c0ffa-22,35 mg racemic,,,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(C2)N=CN(c2cncc4ccccc24)C3=O)CC1,EDG-MED-b6bce001-1,35 mg racemic,,,,
CC1=NC2(CN(S(=O)(=O)CC3(C#N)CC3)Cc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,EDG-MED-b6bce001-2 ,35 mg racemic,,,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(C2)NC(=O)N(c2cncc4ccccc24)C3=O)CC1,MAT-POS-c2d406ed-1,35 mg racemic,,,,
CN1C(=O)N(c2cncc3ccccc23)C(=O)C12CN(S(=O)(=O)CC1(C#N)CC1)Cc1ccc(Cl)cc12,MAT-POS-c2d406ed-2,35 mg racemic,,,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(C2)NC(=S)N(c2cncc4ccccc24)C3=O)CC1,MAT-POS-c2d406ed-3,35 mg racemic,,,,
CN1C(=S)N(c2cncc3ccccc23)C(=O)C12CN(S(=O)(=O)CC1(C#N)CC1)Cc1ccc(Cl)cc12,MAT-POS-c2d406ed-4,35 mg racemic,,,,
CNC(=O)CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4c3CCCC4)C2=O)C1,EDJ-MED-705e09b8-1,35 mg racemic,,,,
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5c4CCCC5)C3=O)C2)CC1,EDJ-MED-705e09b8-2,35 mg racemic,,,,
CC1(CNS(=O)(=O)c2ccc(Cl)cc12)C(=O)Nc1cncc2CCCCc12,ALP-POS-5fe48310-1,For AMES study,,,,
