Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-39,05_A,20210303_enamine_to_xchem.csv,CC(C)C[C@H]1CN(CCN1CC=2C=CC=C(Cl)C2)C(=O)C(=O)C,JOH-UNI-0e1753c1-4,4,100,JOH-UNI-0e1753c1-4,Single known enantiomer,Z4931382414,T4065201
1181202-Y4-39,05_B,20210303_enamine_to_xchem.csv,COC(OC)C(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1,JOH-UNI-0e1753c1-1,4,100,JOH-UNI-0e1753c1-1,Achiral,Z2795978293,T4065200
1181202-Y4-39,05_C,20210303_enamine_to_xchem.csv,ClCC(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1,Z147647726,4,100,MED-COV-4280ac29-15,Achiral,Z1562119726,T4065203
1181202-Y4-39,05_D,20210303_enamine_to_xchem.csv,CC(C)C[C@H]1CN(CCN1CC=2C=CC=C(Cl)C2)C(=O)CCl,JOH-UNI-0e1753c1-5,4,100,JOH-UNI-0e1753c1-5,Single known enantiomer,Z4931382422,T4065202
1181202-Y4-39,05_E,20210303_enamine_to_xchem.csv,ClC=1C=CC=C(CN2CCN(CC2)C(=O)C=O)C1,JOH-UNI-0e1753c1-2,4,100,JOH-UNI-0e1753c1-2,Achiral,Z4931382495,T4065204
1181202-Y4-39,05_F,20210303_enamine_to_xchem.csv,CC1CN2N=CC=C2CN1C(=O)CC3(CCOC=4C=CC(Cl)=CC43)C(=O)NC=5C=NC=C6C=CC=CC56,EDG-MED-ba1ac7b9-18,4,100,EDG-MED-ba1ac7b9-18,Diastereomeric mixture,Z4914836776,H2963265
1181202-Y4-39,05_G,20210303_enamine_to_xchem.csv,FC(F)CC1COCCN1C(=O)CC2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45,EDG-MED-ba1ac7b9-20,4,100,EDG-MED-ba1ac7b9-20,Diastereomeric mixture,Z4914836780,H2963271
1181202-Y4-39,05_H,20210303_enamine_to_xchem.csv,CC(NC(=O)COC=1C=CC(=CC1)C(=O)N)(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=CC(Cl)=C(Cl)C4,MAT-POS-e9e99895-9,4,100,MAT-POS-e9e99895-9,Racemic or presumed racemic or meso,Z4898404682,H2967892
1181202-Y4-39,05_I,20210303_enamine_to_xchem.csv,CC(NC(=O)CC=1C=CC(=CC1)N2C=NN=N2)(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=CC(Cl)=C(Cl)C5,MAT-POS-e9e99895-7,4,100,MAT-POS-e9e99895-7,Racemic or presumed racemic or meso,Z4898404680,H2967883
1181202-Y4-39,05_J,20210303_enamine_to_xchem.csv,COC1(CCOC=2C=C(F)C(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,ALP-POS-fe871b40-11,4,100,ALP-POS-fe871b40-11,Racemic or presumed racemic or meso,Z4917828873,H2950009
