Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-35,05_A,20210128_enamine_to_xchem.csv,COC=1C=CC=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,RAL-THA-2d450e86-11,4,100,RAL-THA-2d450e86-11,Achiral,Z1530713684,H2865965
1181202-Y4-35,05_B,20210128_enamine_to_xchem.csv,ClC=1C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C=C(C1)C4=NN=NN4,MAT-POS-281d2ee9-3,4,100,MAT-POS-281d2ee9-3,Achiral,Z4872701244,H2871778
1181202-Y4-35,05_C,20210128_enamine_to_xchem.csv,CNC(C(=O)NC=1C=NC=C2C=CC=CC12)C=3C=CC(Cl)=C(Cl)C3,MAT-POS-fce787c2-5,4,100,MAT-POS-fce787c2-5,Racemic or presumed racemic or meso,Z4897373829,H2871761
1181202-Y4-35,05_D,20210128_enamine_to_xchem.csv,FC=1C=C2OCCC(C(=O)NC=3C=NC=C4C=CC=CC34)C2=CC1Cl,ALP-POS-d91e0300-1,4,100,RAL-THA-05e671eb-10,Racemic or presumed racemic or meso,Z4897373676,H2873913
1181202-Y4-35,05_E,20210128_enamine_to_xchem.csv,CC(=O)NC(C(=O)NC=1C=NC=C2C=CC=CC12)C=3C=CC(Cl)=C(Cl)C3,MAT-POS-1f3f1a6f-3,4,100,MAT-POS-1f3f1a6f-3,Racemic or presumed racemic or meso,Z4898404688,H2878469
1181202-Y4-35,05_F,20210128_enamine_to_xchem.csv,CC(=O)C(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1,JOH-UNI-23d9e1b1-1,4,100,JOH-UNI-23d9e1b1-1,Achiral,Z4911768742,T4065199
1181202-Y4-35,05_G,20210128_enamine_to_xchem.csv,FC(F)(F)C=1C=CC=C(CC2=NC=3C=NC=CC3C(=O)N2)C1,JOH-UNI-61f30276-2,4,100,JOH-UNI-61f30276-2,Achiral,Z1497331470,T4065197
1181202-Y4-35,05_H,20210128_enamine_to_xchem.csv,OC(=O)C=1C=CN=CC1NC(=O)CC=2C=CC=C(C2)C(F)(F)F,JOH-UNI-abfda500-7,4,100,JOH-UNI-abfda500-7,Achiral,Z1227699908,T8728563
1181202-Y4-35,05_I,20210128_enamine_to_xchem.csv,COC(C(=O)NC=1C=NC=C2C=CC=CC12)C=3C=CC(Cl)=C(Cl)C3,MAT-POS-de59a476-2,4,100,MAT-POS-de59a476-2,Racemic or presumed racemic or meso,Z4898404663,H2871372
1181202-Y4-35,05_J,20210128_enamine_to_xchem.csv,ClC=1C=C(Cl)C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,MAT-POS-fce787c2-2,4,100,MAT-POS-fce787c2-2,Achiral,Z4897373826,H2865148
