Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-60,05_A,20210729_enamine_to_xchem.csv,CC1=CSC2=NC=C(C(=O)NC=3C=CC=C4N=CC=CC34)C(=O)N12,WIL-UNI-d4749f31-36,4,100,WIL-UNI-d4749f31-36,Achiral,Z1601603381,H3280777
1181202-Y4-60,05_B,20210729_enamine_to_xchem.csv,CN1C(NC(=O)C=2C=CC=NC2N3C=CC=N3)=NC=4C=C(F)C=CC14,WIL-UNI-d4749f31-39,4,100,WIL-UNI-d4749f31-39,Achiral,Z1297330669,H3276368
1181202-Y4-60,05_C,20210729_enamine_to_xchem.csv,ClC=1C=CC=2C(CC(=O)NC=3C=CC=C4NC(=O)NC34)=CNC2C1,WIL-UNI-d4749f31-4,4,100,WIL-UNI-d4749f31-4,Achiral,Z5095290957,H3276352
1181202-Y4-60,05_D,20210729_enamine_to_xchem.csv,CC1=CC(=NN1C=2C=CC(F)=CC2)C(=O)NC=3C=NC4=NC=CN4C3,WIL-UNI-d4749f31-15,4,100,WIL-UNI-d4749f31-15,Achiral,Z5095290762,H3275565
1181202-Y4-60,05_E,20210729_enamine_to_xchem.csv,OC=1C=C(C(=O)NNC2=NC=3C=CC=CC3N2)C=4C=CC=CC4N1,WIL-UNI-d4749f31-37,4,100,WIL-UNI-d4749f31-37,Achiral,Z1563977153,H3277931
1181202-Y4-60,05_F,20210729_enamine_to_xchem.csv,CN(CC1=C(C)N=C2SC=CN12)C(=O)C3=CN4C=CC=CC4=N3,WIL-UNI-d4749f31-33,4,100,WIL-UNI-d4749f31-33,Achiral,Z1323825707,H3278444
1181202-Y4-60,05_G,20210729_enamine_to_xchem.csv,CN1C=CN2C(CNC(=O)C=3C=CC=4N=CSC4C3)=NN=C2C1=O,WIL-UNI-d4749f31-16,4,100,WIL-UNI-d4749f31-16,Achiral,Z5095290764,H3276365
1181202-Y4-60,05_H,20210729_enamine_to_xchem.csv,CC1CCN(CCN1CC=2C=CC=CC2)C3=CC(C)=NC4=NC=NN34,WIL-UNI-d4749f31-8,4,100,WIL-UNI-d4749f31-8,Racemic or presumed racemic or meso,Z1272787339,H3278513
1181202-Y4-60,05_I,20210729_enamine_to_xchem.csv,CN(CC1=NN=C2C=CC=CN12)C(=O)C=3C=CN=C4C=CC=CC34,WIL-UNI-d4749f31-7,4,100,WIL-UNI-d4749f31-7,Achiral,Z979188824,H3277511
1181202-Y4-60,05_J,20210729_enamine_to_xchem.csv,CC1=NN=C(CNC=2C=CC3=NN=C(C=4C=CC=CC4)N3N2)O1,WIL-UNI-d4749f31-5,4,100,WIL-UNI-d4749f31-5,Achiral,Z1102997253,H3278512
1181202-Y4-60,05_K,20210729_enamine_to_xchem.csv,BrC1=CN=C2SC(=CN12)C(=O)NC=3C=NC4=NC=CN4C3,WIL-UNI-d4749f31-22,4,100,WIL-UNI-d4749f31-22,Achiral,Z5095290758,H3278462
