Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-03,A05,20200526_enamine_to_xchem.csv,Cl.FC(Cl)C(=O)N1CCN(CC=2C=CC=C3C=CC=CC23)CC1,JOO-IND-637-6,4,100,,Racemic or presumed racemic or meso,Z4479175306,UNK
1181202-Y4-03,B05,20200526_enamine_to_xchem.csv,Cl.FC=1C=CC(CN2CCN(CC2)C(=O)C=C)=CC1,ANT-OPE-d97-1,4,100,,Achiral,Z4481851942,UNK
1181202-Y4-03,C05,20200526_enamine_to_xchem.csv,Cl.ClCC(=O)N1CCN(CC=2C=NC(=NC2)C=3C=CC=CC3)CC1,MAK-UNK-af8-1,4,100,,Achiral,Z4482229267,UNK
1181202-Y4-03,D05,20200526_enamine_to_xchem.csv,CS(=O)(=O)N1CCN(C(C1)C=2C=CC=CC2)C(=O)C=C,NAU-LAT-f72-4,4,100,,Racemic or presumed racemic or meso,Z4461624311,UNK
1181202-Y4-03,E05,20200526_enamine_to_xchem.csv,CC(NC(=O)CCl)C=1C=C(F)C=C(Cl)C1,DAV-CRI-3ed-6,4,100,,Racemic or presumed racemic or meso,Z4461624342,UNK
1181202-Y4-03,F05,20200526_enamine_to_xchem.csv,CC=1C=C(C)N=C(NC2CCN(CC2)C(=O)CCl)N1,GIA-UNK-a79-1,4,100,,Achiral,Z4461624338,UNK
1181202-Y4-03,G05,20200526_enamine_to_xchem.csv,OC(CN(CC=1C=CC=CC1)C(=O)CNC(=O)C=C)C=2C=CC=CC2,JUA-UNI-bc0-1_thio_pH,4,100,,Racemic or presumed racemic or meso,Z3755897420,UNK
1181202-Y4-03,H05,20200526_enamine_to_xchem.csv,COC(=O)[C@H](CO)NC(=O)[C@H](CC=1C=CC=CC1)NC(=O)OCC=2C=CC=CC2,FAR-UNI-a04-1,4,100,,Single known enantiomer,Z1669852203,UNK
1181202-Y4-03,I05,20200526_enamine_to_xchem.csv,CCN(CC=1C=CC=C(C1)C=2C=CN=CC2)C(=O)CN3N=NC=4C=CC=CC34,s_22____5732348____13206668,4,100,,Achiral,Z1260533612,UNK
1181202-Y4-03,J05,20200526_enamine_to_xchem.csv,O=C(CC1=CNC=2N=CC=CC12)NC=3C=NC=C(C#N)C3,DAR-DIA-23a-2,4,100,DAR-DIA-23aa0b97-2,Achiral,Z4444622100,UNK
1181202-Y4-03,K05,20200526_enamine_to_xchem.csv,O=C(CC=1C=CC=NC1)NC=2C=NC=C(C#N)C2,DAR-DIA-23a-6,4,100,DAR-DIA-23aa0b97-6,Achiral,Z4444621937,UNK
1181202-Y4-03,L05,20200526_enamine_to_xchem.csv,O=C(NCC=1C=CC=NN1)NC=2C=CC=C(C2)C3=NC=C4CCCCN34,BAR-COM-4e0-23,4,100,,Achiral,Z2190256476,UNK
1181202-Y4-03,M05,20200526_enamine_to_xchem.csv,OCC1(F)CCN(C1)C=2N=C(N=C3SC=4CCCC4C23)C=5C=CC=NC5,Z2017204796,4,100,,Racemic or presumed racemic or meso,Z2017204796,UNK
1181202-Y4-03,N05,20200526_enamine_to_xchem.csv,CN1CCN(CC1)C(=O)CNC=2C(=CC=C3C=CC=CC23)S(=O)(=O)N,JAR-KUA-672-3,4,100,,Achiral,Z3075792052,UNK
1181202-Y4-03,O05,20200526_enamine_to_xchem.csv,COC=1C=CC=C(CNC(=O)N2CCN(CC2)C(=O)N3CCCCC3)C1,LUI-IND-2c4-3,4,100,,Achiral,Z402424598,UNK
1181202-Y4-03,P05,20200526_enamine_to_xchem.csv,COC=1C=C(OC)C=C(OC=2C=CC(CNC(=O)CN3N=NC=4C=CC=CC34)=CC2)C1,AAR-POS-8a4e0f60-6,4,100,,Achiral,Z2044672392,UNK
1181202-Y4-03,Q05,20200526_enamine_to_xchem.csv,CNC(=O)C=1C=CC(CS(=O)(=O)NCC(F)(F)C=2C=CC(F)=CC2F)=CC1,VIJ-CYC-1a3-3,4,100,,Achiral,Z4466168058,UNK
1181202-Y4-03,R05,20200526_enamine_to_xchem.csv,CC=1C=CC(=C(C)C1)S(=O)(=O)NC2=C(N=C3C=CC=CN23)C=4C=CC=NC4,FRA-BIO-8bf-1,4,100,,Achiral,Z1393190461,UNK
1181202-Y4-03,S05,20200526_enamine_to_xchem.csv,CC1CC(N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C)C(=O)O1,Z4459610271,4,100,,Diastereomeric mixture,Z4459610271,UNK
1181202-Y4-03,T05,20200526_enamine_to_xchem.csv,NCCN1C=C(C=N1)C(=O)N2CC3(CCC3)C=4C=C(Br)C=CC24,RAI-NOV-2f6-5,4,100,,Achiral,Z3517605071,UNK
