Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-34,05_A,20210120_enamine_to_xchem.csv,FC=1C=CC(F)=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,RAL-THA-2d450e86-26,4,100,RAL-THA-2d450e86-26,Achiral,Z1530724972,H2864076
1181202-Y4-34,05_B,20210120_enamine_to_xchem.csv,CCOC=1C(Cl)=CC=CC1CC(=O)NC=2C=NC=C3C=CC=CC23,MAT-POS-fce787c2-1,4,100,MAT-POS-fce787c2-1,Achiral,Z1840536621,H2864078
1181202-Y4-34,05_C,20210120_enamine_to_xchem.csv,ClC=1C=CC(CC(=O)NC=2C=NC=C3C=CC=CC23)=NC1,RAL-THA-2d450e86-33,4,100,RAL-THA-2d450e86-33,Achiral,Z2033493111,H2864060
1181202-Y4-34,05_D,20210120_enamine_to_xchem.csv,FC=1C=CC=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,RAL-THA-2d450e86-10,4,100,RAL-THA-2d450e86-10,Achiral,Z1530725841,H2864070
1181202-Y4-34,05_E,20210120_enamine_to_xchem.csv,CC=1C=CC=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,RAL-THA-2d450e86-13,4,100,RAL-THA-2d450e86-13,Achiral,Z1530724790,H2864074
1181202-Y4-34,05_F,20210120_enamine_to_xchem.csv,O=C(CC=1C=CC=CC1)NC=2C=NC=C3C=CC=CC23,RAL-THA-2d450e86-1,4,100,RAL-THA-2d450e86-1,Achiral,Z1530723620,H2864069
1181202-Y4-34,05_G,20210120_enamine_to_xchem.csv,CC=1C=CC(CC(=O)NC=2C=NC=C3C=CC=CC23)=CC1Cl,RAL-THA-2d450e86-8,4,100,RAL-THA-2d450e86-8,Achiral,Z4897371023,H2864085
1181202-Y4-34,05_H,20210120_enamine_to_xchem.csv,ClC=1C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C=C(C#N)C1,RAL-THA-2d450e86-17,4,100,RAL-THA-2d450e86-17,Achiral,Z4896259324,H2863733
1181202-Y4-34,05_I,20210120_enamine_to_xchem.csv,FC=1C=CC(CC(=O)NC=2C=NC=C3C=CC=CC23)=CC1,RAL-THA-2d450e86-7,4,100,RAL-THA-2d450e86-7,Achiral,Z1530713253,H2863608
1181202-Y4-34,05_J,20210120_enamine_to_xchem.csv,CC=1C=CC(CC(=O)NC=2C=NC=C3C=CC=CC23)=CC1,RAL-THA-2d450e86-3,4,100,RAL-THA-2d450e86-3,Achiral,Z1530720440,H2863606
1181202-Y4-34,05_K,20210120_enamine_to_xchem.csv,CC(C(=O)N)C=1C=C(Cl)C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,MAT-POS-281d2ee9-1,4,100,MAT-POS-281d2ee9-1,Racemic or presumed racemic or meso,Z4872701242,H2867904
1181202-Y4-34,05_L,20210120_enamine_to_xchem.csv,CC=1C=CC=CC1CC(=O)NC=2C=NC=C3C=CC=CC23,RAL-THA-2d450e86-38,4,100,RAL-THA-2d450e86-38,Achiral,Z1530717050,H2863605
1181202-Y4-34,05_M,20210120_enamine_to_xchem.csv,FC=1C=CC=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1F,RAL-THA-2d450e86-23,4,100,RAL-THA-2d450e86-23,Achiral,Z1530714700,H2863604
1181202-Y4-34,05_N,20210120_enamine_to_xchem.csv,O=C(CC=1C=CC=C(C#N)C1)NC=2C=NC=C3C=CC=CC23,RAL-THA-2d450e86-12,4,100,RAL-THA-2d450e86-12,Achiral,Z1530723372,H2863611
1181202-Y4-34,05_O,20210120_enamine_to_xchem.csv,FC=1C=C(F)C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,RAL-THA-2d450e86-16,4,100,RAL-THA-2d450e86-16,Achiral,Z4897371027,H2863614
1181202-Y4-34,05_P,20210120_enamine_to_xchem.csv,ClC=1C=CC=CC1CC(=O)NC=2C=NC=C3C=CC=CC23,RAL-THA-2d450e86-36,4,100,RAL-THA-2d450e86-36,Achiral,Z1530713701,H2863884
1181202-Y4-34,05_Q,20210120_enamine_to_xchem.csv,FC=1C=CC(Cl)=CC1CC(=O)NC=2C=NC=C3C=CC=CC23,RAL-THA-2d450e86-25,4,100,PET-UNK-dd44aeb6-1,Achiral,Z4897371033,H2863891
1181202-Y4-34,05_R,20210120_enamine_to_xchem.csv,FC=1C=C(Cl)C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,RAL-THA-2d450e86-14,4,100,RAL-THA-2d450e86-14,Achiral,Z4897371024,H2863890
1181202-Y4-34,05_S,20210120_enamine_to_xchem.csv,FC=1C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C=CC1Cl,RAL-THA-2d450e86-9,4,100,RAL-THA-2d450e86-9,Achiral,Z1931292079,H2863888
1181202-Y4-34,05_T,20210120_enamine_to_xchem.csv,FC=1C=CC=CC1CC(=O)NC=2C=NC=C3C=CC=CC23,RAL-THA-2d450e86-37,4,100,RAL-THA-2d450e86-37,Achiral,Z1530721970,H2863609
1181202-Y4-34,05_U,20210120_enamine_to_xchem.csv,COC=1C=CC(CC(=O)NC=2C=NC=C3C=CC=CC23)=CC1,RAL-THA-2d450e86-4,4,100,RAL-THA-2d450e86-4,Achiral,Z1530713230,H2864063
1181202-Y4-34,05_V,20210120_enamine_to_xchem.csv,ClC=1C=C2OCCC(C(=O)NC=3C=NC=C4C=CC=CC34)C2=CC1Cl,ALP-POS-869ac754-1,4,100,ALP-POS-869ac754-1,Racemic or presumed racemic or meso,Z4897373673,H2864466
1181202-Y4-34,05_W,20210120_enamine_to_xchem.csv,ClC=1C=CC=2C(CCOC2C1Cl)C(=O)NC=3C=NC=C4C=CC=CC34,ALP-POS-869ac754-2,4,100,ALP-POS-869ac754-2,Racemic or presumed racemic or meso,Z4897373674,H2864468
1181202-Y4-34,05_X,20210120_enamine_to_xchem.csv,ClC=1C=NC=CC1CC(=O)NC=2C=NC=C3C=CC=CC23,RAL-THA-2d450e86-34,4,100,RAL-THA-2d450e86-34,Achiral,Z4897371038,H2865981
1181202-Y4-34,05_Y,20210120_enamine_to_xchem.csv,FC(F)(F)C=1C=CC(CC(=O)NC=2C=NC=C3C=CC=CC23)=CC1,RAL-THA-2d450e86-32,4,100,RAL-THA-2d450e86-32,Achiral,Z1530722223,H2865914
1181202-Y4-34,05_Z,20210120_enamine_to_xchem.csv,O[C@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,rel-EDG-MED-971238d3-1-1,4,100,EDG-MED-971238d3-1,Single unknown enantiomer,Z4839375737,H2859871
1181202-Y4-34,05_AA,20210120_enamine_to_xchem.csv,O[C@@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,rel-EDG-MED-971238d3-1-2,4,100,MAT-POS-9db1e783-1,Single unknown enantiomer,Z4839375773,H2859872
1181202-Y4-34,05_AB,20210120_enamine_to_xchem.csv,COC=1C=CC=CC1OCCNC(=O)C2=CC(=O)C=CN2C,PET-UNK-752bebd6-1,4,100,PET-UNK-752bebd6-1,Achiral,Z4780165416,H2858532
1181202-Y4-34,05_AC,20210120_enamine_to_xchem.csv,CS(=O)(=O)C=1C=CC=2C=NC=C(NC(=O)C3CCOC=4C=CC(Cl)=CC34)C2C1,BEN-DND-c852c98b-5,4,100,BEN-DND-c852c98b-5,Racemic or presumed racemic or meso,Z4765682192,H2858816
1181202-Y4-34,05_AD,20210120_enamine_to_xchem.csv,ClC=1C=CC=2N(CC=3C=CC=CC3)CCC(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,RAL-THA-8416115c-1,4,100,RAL-THA-8416115c-1,Racemic or presumed racemic or meso,Z4878360706,H2861151
1181202-Y4-34,05_AE,20210120_enamine_to_xchem.csv,ClC=1C=CC=2N(CC3=NC=NN3)CCC(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,RAL-THA-8416115c-13,4,100,RAL-THA-8416115c-13,Racemic or presumed racemic or meso,Z4886054138,H2861177
1181202-Y4-34,05_AF,20210120_enamine_to_xchem.csv,ClC=1C=NC=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,RAL-THA-2d450e86-30,4,100,RAL-THA-2d450e86-30,Achiral,Z4897371036,H2862469
1181202-Y4-34,06_A,20210120_enamine_to_xchem.csv,ClC=1C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C=C(C1)C4=NN=CN4,RAL-THA-1d44ff04-8,4,100,RAL-THA-1d44ff04-8,Achiral,Z4872701243,H2863704
1181202-Y4-34,06_B,20210120_enamine_to_xchem.csv,CC(C)(C(=O)N)C=1C=CC(=CC1)N(CC=2C=CSC2)C(=O)CN3N=NC=4C=CC=CC34,ALP-POS-c0c213c9-6,4,100,ALP-POS-c0c213c9-6,Achiral,Z4909843683,T4065189
1181202-Y4-34,06_C,20210120_enamine_to_xchem.csv,O=C(CN1C=CN=N1)N(CC(=O)N2CCNCC2)C=3C=CC(=CC3)C=4C=CC=CN4,ALP-POS-c0c213c9-20,4,100,ALP-POS-c0c213c9-20,Achiral,Z4909843969,T4065191
1181202-Y4-34,06_D,20210120_enamine_to_xchem.csv,O=C(CN1C=CN=N1)N(CC(=O)N2CCNCC2)C=3C=CC(=CC3)N4CCOCC4,ALP-POS-c0c213c9-16,4,100,ALP-POS-c0c213c9-16,Achiral,Z4909843840,T4065190
1181202-Y4-34,06_E,20210120_enamine_to_xchem.csv,CN(C)C(=O)CC1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,MAT-POS-5d65ec79-1,4,100,MAT-POS-5d65ec79-1,Racemic or presumed racemic or meso,Z4886054150,H2865853
1181202-Y4-34,06_F,20210120_enamine_to_xchem.csv,NC(C(=O)NC=1C=NC=C2C=CC=CC12)C=3C=CC(Cl)=C(Cl)C3,MAT-POS-1f3f1a6f-1,4,100,MAT-POS-1f3f1a6f-1,Racemic or presumed racemic or meso,Z4898404646,H2867012
1181202-Y4-34,06_G,20210120_enamine_to_xchem.csv,ClC=1C=CC=2N(CC3=NC=CN3)CCC(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,RAL-THA-8416115c-5,4,100,RAL-THA-8416115c-5,Racemic or presumed racemic or meso,Z4886054128,H2868367
1181202-Y4-34,06_H,20210120_enamine_to_xchem.csv,ClC=1C=CC(CC(=O)NC=2C=NC=C3C=CC=CC23)=CC1,RAL-THA-2d450e86-2,4,100,RAL-THA-2d450e86-2,Achiral,Z1530720358,H2863612
1181202-Y4-34,06_I,20210120_enamine_to_xchem.csv,FC=1C(Cl)=CC=CC1CC(=O)NC=2C=NC=C3C=CC=CC23,RAL-THA-2d450e86-19,4,100,RAL-THA-2d450e86-19,Achiral,Z2174386430,H2863886
1181202-Y4-34,06_J,20210120_enamine_to_xchem.csv,ClC=1C=CC=2N(CC3=CC=NN3)CCC(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,RAL-THA-8416115c-6,4,100,RAL-THA-8416115c-6,Racemic or presumed racemic or meso,Z4886054131,H2868183
1181202-Y4-34,06_K,20210120_enamine_to_xchem.csv,O=C(CC=1C=CC(C#N)=CC1)NC=2C=NC=C3C=CC=CC23,RAL-THA-2d450e86-5,4,100,RAL-THA-2d450e86-5,Achiral,Z1530719670,H2863885
1181202-Y4-34,06_L,20210120_enamine_to_xchem.csv,FC(F)(F)C=1C=CC=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,RAL-THA-2d450e86-31,4,100,RAL-THA-2d450e86-31,Achiral,Z1530718531,H2865913
1181202-Y4-34,06_M,20210120_enamine_to_xchem.csv,OCC1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,rac-EDG-MED-971238d3-2,4,100,MAT-POS-9db1e783-2,Racemic or presumed racemic or meso,Z4881057181,H2858815
1181202-Y4-34,06_N,20210120_enamine_to_xchem.csv,COC(=O)/C=C/C(=O)N(C(=O)[C@H]1CCOC=2C=CC(Cl)=CC12)C=3C=NC=C4C=CC=CC34,rel-DAR-DIA-5ff57136-9-2,4,100,MAT-POS-9db1e783-3,Single unknown enantiomer,Z4895126884,H2839389
