Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID
1181202-Y4-56,05_A,20210707_enamine_to_xchem.csv,ClC=1C=CC=C(CC(=O)N2CC(=O)C=3C=CC=CC3C2)C1,EDJ-MED-c292668a-1,4,100,EDJ-MED-c292668a-1,Achiral,Z5060771463,H3233020
1181202-Y4-56,05_B,20210707_enamine_to_xchem.csv,CNS(=O)(=O)C=1C=C(CNC[C@@]2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45)C=CC1F,rel-KAD-UNI-cb0f2bbc-23-1,4,100,MAT-POS-7174c657-1,Single unknown enantiomer,Z5094147408,H3214636
1181202-Y4-56,05_C,20210707_enamine_to_xchem.csv,CNS(=O)(=O)C=1C=C(CNC[C@]2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45)C=CC1F,rel-KAD-UNI-cb0f2bbc-23-2,4,100,KAD-UNI-cb0f2bbc-23,Single unknown enantiomer,Z5094147410,H3214637
1181202-Y4-56,05_D,20210707_enamine_to_xchem.csv,OC1CN(C(=O)CC=2C=CC=C(Cl)C2)C=3C=CC=CC3C1,Z1928913829,4,100,MAT-POS-7174c657-2,Racemic or presumed racemic or meso,Z1928913829,H3241826
1181202-Y4-56,05_E,20210707_enamine_to_xchem.csv,CC(C(=O)NC=1C=NC=NC1)C=2C=CC=CC2,BEN-DND-03406596-4,4,100,BEN-DND-93268d01-1,Racemic or presumed racemic or meso,Z1728517992,T4090190
1181202-Y4-56,05_F,20210707_enamine_to_xchem.csv,C[C@@H](C(=O)NC=1C=NC=NC1)C=2C=CC=CC2,BEN-DND-03406596-12,4,100,BEN-DND-03406596-12,Single known enantiomer,Z1698999185,T4090188
1181202-Y4-56,05_G,20210707_enamine_to_xchem.csv,C[C@H](C(=O)NC=1C=NC=NC1)C=2C=CC=CC2,BEN-DND-03406596-11,4,100,BEN-DND-03406596-11,Single known enantiomer,Z1698999669,T4090189
1181202-Y4-56,05_H,20210707_enamine_to_xchem.csv,OC1CN(CC=2C=CC=CC12)C(=O)CC=3C=CC=C(Cl)C3,Z5095374018,4,100,MAT-POS-7174c657-3,Racemic or presumed racemic or meso,Z5095374018,H3241825
1181202-Y4-56,05_I,20210707_enamine_to_xchem.csv,O=C(/C=C/C=1C=CC=CC1)N2CCN(CC2)S(=O)(=O)C3=CC=CS3,BEN-DND-03ad4429-8,4,100,BEN-DND-03ad4429-8,Achiral,Z4305935505,T4090179
1181202-Y4-56,05_J,20210707_enamine_to_xchem.csv,FC=1C=CC=C(C1)S(=O)(=O)N2CCN(CC2)C(=O)/C=C/C=3C=CC=CC3,BEN-DND-03ad4429-4,4,100,BEN-DND-03ad4429-4,Achiral,Z3227659869,T4090184
