Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-80,05_A,20220112_enamine_to_xchem.csv,CS(=O)(=O)C=1C=CC=2C(=CN=CC2C1)N3CCC4(CN(CC=5C=CC(Cl)=CC54)S(=O)(=O)CC6(CC6)C#N)C3=O,MAT-POS-853c0ffa-15,4,100,MAT-POS-853c0ffa-15,Racemic or presumed racemic or meso,Z5461592544,H3706299,4.7
1181202-Y4-80,05_B,20220112_enamine_to_xchem.csv,CC1(CC1)NC(=O)CN2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2,MAT-POS-69786b79-3,4,100,MAT-POS-69786b79-3,Racemic or presumed racemic or meso,Z5489567291,H3719283,6.0
1181202-Y4-80,05_C,20220112_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC(=O)NCC#N)CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1,ALP-POS-ecbed2ba-14,4,100,ALP-POS-ecbed2ba-14,Racemic or presumed racemic or meso,Z5461592488,H3719282,39.5
1181202-Y4-80,05_D,20220112_enamine_to_xchem.csv,CN1CC(CS(=O)(=O)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2)(C1)C#N,ALP-POS-07e1ed01-2,4,100,ALP-POS-07e1ed01-2,Racemic or presumed racemic or meso,Z5261485080,H3713274,0.0
1181202-Y4-80,05_E,20220112_enamine_to_xchem.csv,COCCN(C)S(=O)(=O)N1CC=2C=CC(Cl)=CC2C3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C1,ALP-POS-ecbed2ba-21,4,100,ALP-POS-ecbed2ba-21,Racemic or presumed racemic or meso,Z5461592514,H3721694,11.1
1181202-Y4-80,05_F,20220112_enamine_to_xchem.csv,CC1(CS(=O)(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2)CS(=O)(=O)C1,ALP-POS-ecbed2ba-1,4,100,ALP-POS-ecbed2ba-1,Racemic or presumed racemic or meso,Z5461592447,H3703653,31.9
1181202-Y4-80,05_G,20220112_enamine_to_xchem.csv,CC1(CS(=O)(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=C(C=CC56)S(=O)(=O)C)C2)CC1,MAT-POS-853c0ffa-22,4,100,MAT-POS-853c0ffa-22,Racemic or presumed racemic or meso,Z5461592548,H3707330,0.0
1181202-Y4-80,05_H,20220112_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)S(=O)(=O)CC6(CCS(=O)(=O)CC6)C#N,ALP-POS-ecbed2ba-2,4,100,ALP-POS-ecbed2ba-2,Racemic or presumed racemic or meso,Z5461592449,H3703654,30.4
1181202-Y4-80,05_I,20220112_enamine_to_xchem.csv,COC1CN(C1)S(=O)(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2,ALP-POS-ecbed2ba-10,4,100,ALP-POS-ecbed2ba-10,Racemic or presumed racemic or meso,Z5594788321,H3707191,0.0
1181202-Y4-80,05_J,20220112_enamine_to_xchem.csv,CNC(=O)CN1CC2(CCN(C2=O)C=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5S1(=O)=O,ALP-POS-4483ae88-2,4,100,ALP-POS-4483ae88-2,Racemic or presumed racemic or meso,Z5395340383,H3707125,1.7
1181202-Y4-80,05_K,20220112_enamine_to_xchem.csv,CN(CCC#N)S(=O)(=O)N1CC=2C=CC(Cl)=CC2C3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C1,ALP-POS-ecbed2ba-16,4,100,ALP-POS-ecbed2ba-16,Racemic or presumed racemic or meso,Z5461592495,H3709548,22.5
1181202-Y4-80,05_L,20220112_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)S(=O)(=O)N6CC(C6)C#N,ALP-POS-ecbed2ba-9,4,100,ALP-POS-ecbed2ba-9,Racemic or presumed racemic or meso,Z5461592472,H3709549,0.0
1181202-Y4-80,05_M,20220112_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)S(=O)(=O)CC6(CC#N)CC6,ALP-POS-ecbed2ba-22,4,100,ALP-POS-ecbed2ba-22,Racemic or presumed racemic or meso,Z5461592518,H3711280,9.1
1181202-Y4-80,05_N,20220112_enamine_to_xchem.csv,CNC(=O)CN1CC2(CCN(C2=O)C=3C=NC=C4C=C(Cl)C=CC34)C=5C=C(Cl)C=CC5C1=O,EDG-MED-b1ef7fe3-4,4,100,EDG-MED-b1ef7fe3-4,Racemic or presumed racemic or meso,Z5442718008,H3703633,6.7
1181202-Y4-80,05_O,20220112_enamine_to_xchem.csv,COC1(CS(=O)(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC(OCCN(C)C)=CC56)C2)CC1,MAT-POS-853c0ffa-10,4,100,MAT-POS-853c0ffa-10,Racemic or presumed racemic or meso,Z5461592534,H3703494,46.7
1181202-Y4-80,05_P,20220112_enamine_to_xchem.csv,CCN(C)S(=O)(=O)N1CC=2C=CC(Cl)=CC2C3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C1,ALP-POS-ecbed2ba-18,4,100,ALP-POS-ecbed2ba-18,Racemic or presumed racemic or meso,Z5461592500,H3703489,23.5
1181202-Y4-80,05_Q,20220112_enamine_to_xchem.csv,CNC(=O)C1(CC1)N2CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C=6C=C(Cl)C=CC6C2=O,EDJ-MED-976a33d5-1,4,100,EDJ-MED-976a33d5-1,Racemic or presumed racemic or meso,Z5489567287,H3690762,43.8
1181202-Y4-80,05_R,20220112_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=C(Cl)C45)C2C1)S(=O)(=O)CC6(CC6)C#N,MAT-POS-853c0ffa-5,4,100,MAT-POS-853c0ffa-5,Racemic or presumed racemic or meso,Z5461592523,H3703596,4.4
1181202-Y4-80,05_S,20220112_enamine_to_xchem.csv,CC=1C=C(C(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2)N(C)N1,EDJ-MED-cc48ee33-5,4,100,EDJ-MED-cc48ee33-5,Racemic or presumed racemic or meso,Z5600473267,H3728915,44.5
1181202-Y4-80,05_T,20220112_enamine_to_xchem.csv,CC=1C=NN(C)C1C(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2,EDJ-MED-cc48ee33-4,4,100,EDJ-MED-cc48ee33-4,Racemic or presumed racemic or meso,Z5600473269,H3728922,48.4
1181202-Y4-80,05_U,20220112_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)S(=O)(=O)N6CCC6,ALP-POS-ecbed2ba-20,4,100,ALP-POS-ecbed2ba-20,Racemic or presumed racemic or meso,Z5461592511,H3728917,1.9
1181202-Y4-80,05_V,20220112_enamine_to_xchem.csv,CCN1N=CC=C1C(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2,MAT-POS-be048f2c-5,4,100,MAT-POS-be048f2c-5,Racemic or presumed racemic or meso,Z5600473270,H3729169,32.9
1181202-Y4-81,05_A,20220112_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC(=O)NCC3CC3)CC4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2C1,ALP-POS-ecbed2ba-12,4,100,ALP-POS-ecbed2ba-12,Racemic or presumed racemic or meso,Z5600794089,H3737514,18.1
1181202-Y4-81,05_B,20220112_enamine_to_xchem.csv,CNC(=O)C1(CC1)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2,ALP-POS-ecbed2ba-7,4,100,ALP-POS-ecbed2ba-7,Racemic or presumed racemic or meso,Z5489567290,H3741793,3.1
1181202-Y4-81,05_C,20220112_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC(C(=O)NC3=NN=CN3C4CC4)C2C1)S(=O)(=O)CC5(CC5)C#N,EDJ-MED-fb79a796-3,4,100,EDJ-MED-fb79a796-3,Racemic or presumed racemic or meso,Z5600473262,H3728911,26.4
1181202-Y4-81,05_D,20220112_enamine_to_xchem.csv,FC=1C=C(Cl)C=2C(=CN=CC2C1)N3CCC4(CN(CC=5C=CC(Cl)=CC54)S(=O)(=O)CC6(CC6)C#N)C3=O,MAT-POS-853c0ffa-6,4,100,MAT-POS-853c0ffa-6,Racemic or presumed racemic or meso,Z5461592527,H3743897,18.8
1181202-Y4-81,05_E,20220112_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)C(=O)C6=CC=NN6C7CC7,MAT-POS-be048f2c-7,4,100,MAT-POS-be048f2c-7,Racemic or presumed racemic or meso,Z5600473272,H3724880,8.6
1181202-Y4-81,05_F,20220112_enamine_to_xchem.csv,CC(C)N1N=CC=C1C(=O)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2,MAT-POS-be048f2c-6,4,100,MAT-POS-be048f2c-6,Racemic or presumed racemic or meso,Z5600473271,H3726691,19.1
