Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-85,05_A,20220126_enamine_to_xchem.csv,FC(F)C=1C=CC=2C=NC=C(N3CCC4(CN(CC=5C=CC(Cl)=CC54)S(=O)(=O)CC6(CC6)C#N)C3=O)C2C1,EDJ-MED-5cd3920d-2,4,100,EDJ-MED-5cd3920d-2,Racemic or presumed racemic or meso,Z5631110304,H3799275,34.6
1181202-Y4-85,05_B,20220126_enamine_to_xchem.csv,CNC(=O)C1(CC1)N2CC=3C=CC(Cl)=CC3C4(CCN(C4=O)C=5C=NC=C6C=CC(OCCN(C)C)=CC56)C2,LUO-POS-e1dab717-7,4,100,LUO-POS-e1dab717-7,Racemic or presumed racemic or meso,Z5715580859,H3798728,10.2
1181202-Y4-85,05_C,20220126_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC(OCCN6CCOCC6)=CC45)C2C1)S(=O)(=O)CC7(CC7)C#N,EDJ-MED-468565e0-2,4,100,EDJ-MED-468565e0-2,Racemic or presumed racemic or meso,Z5631110213,H3796866,29.3
1181202-Y4-85,05_D,20220126_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC(OCCCN6CCCC6)=CC45)C2C1)S(=O)(=O)CC7(CC7)C#N,MAT-POS-40ad851a-5,4,100,MAT-POS-40ad851a-5,Racemic or presumed racemic or meso,Z5631110278,H3798705,115.4
1181202-Y4-85,05_E,20220126_enamine_to_xchem.csv,CN(C)CCCOC=1C=CC=2C=NC=C(N3CCC4(CN(CC=5C=CC(Cl)=CC54)S(=O)(=O)CC6(CC6)C#N)C3=O)C2C1,MAT-POS-40ad851a-4,4,100,MAT-POS-40ad851a-4,Racemic or presumed racemic or meso,Z5631110276,H3798707,25.3
1181202-Y4-85,05_F,20220126_enamine_to_xchem.csv,CN(C)CCOC=1C=CC=2C=NC=C(N3CC[C@@]4(CN(CC=5C=CC(Cl)=CC54)S(=O)(=O)CC6(CC6)C#N)C3=O)C2C1,MIK-ENA-8063e9dc,4,100,LUO-POS-8484f2d3-1,Single unknown enantiomer,Z5763627164,H3794910,50.5
1181202-Y4-85,05_G,20220126_enamine_to_xchem.csv,CN(C)CCOC=1C=CC=2C=NC=C(N3CC[C@]4(CN(CC=5C=CC(Cl)=CC54)S(=O)(=O)CC6(CC6)C#N)C3=O)C2C1,MIK-ENA-7066949b,4,100,LUO-POS-8484f2d3-2,Single unknown enantiomer,Z5763627162,H3794867,43.5
1181202-Y4-85,05_H,20220126_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3(CCCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)S(=O)(=O)CC6(CC6)C#N,ALP-POS-133e7cd9-2,4,100,ALP-POS-133e7cd9-2,Racemic or presumed racemic or meso,Z5489567292,H3792642,65.6
1181202-Y4-85,05_I,20220126_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC(OCCN6CCCC6)=CC45)C2C1)S(=O)(=O)CC7(CC7)C#N,EDJ-MED-468565e0-1,4,100,EDJ-MED-468565e0-1,Racemic or presumed racemic or meso,Z5631110207,H3793053,36.1
1181202-Y4-85,05_J,20220126_enamine_to_xchem.csv,CCN(C)CCOC=1C=CC=2C=NC=C(N3CCC4(CN(CC=5C=CC(Cl)=CC54)S(=O)(=O)CC6(CC6)C#N)C3=O)C2C1,MAT-POS-40ad851a-2,4,100,MAT-POS-40ad851a-2,Racemic or presumed racemic or meso,Z5631110264,H3796867,28.6
1181202-Y4-85,05_K,20220126_enamine_to_xchem.csv,CCN(CC)CCOC=1C=CC=2C=NC=C(N3CCC4(CN(CC=5C=CC(Cl)=CC54)S(=O)(=O)CC6(CC6)C#N)C3=O)C2C1,MAT-POS-40ad851a-3,4,100,MAT-POS-40ad851a-3,Racemic or presumed racemic or meso,Z5631110270,H3796857,8.6
1181202-Y4-85,05_L,20220126_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3(CCN(C3=O)C=4C=NC=C5C=CC(Cl)=CC45)C2C1)S(=O)(=O)CC6(CC6)C#N,EDJ-MED-b6c6ee2b-4,4,100,EDJ-MED-b6c6ee2b-4,Racemic or presumed racemic or meso,Z5631110245,H3798701,49.6
1181202-Y4-85,05_M,20220126_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3=NN=CS3)CC4(CCN(C4=O)C=5C=NC=C6C=CC=CC56)C2C1,PET-UNK-7e9559de-4,4,100,PET-UNK-7e9559de-4,Racemic or presumed racemic or meso,Z5600473268,H3796865,0.0
