Library Plate,Source well,Library Name,SMILES,Code,Volume (ul),Concentration (mM),external_ID,stereochemistry,catalog_ID,Batch ID,"Amount, mg (left)"
1181202-Y4-51,05_A,20210602_enamine_to_xchem.csv,CC=1C=CN=C(N)C1NC(=O)C2CCOC=3C=CC(Cl)=CC23,ALP-POS-5de921e7-3A,4,100,MAT-POS-b5c94171-1,Racemic or presumed racemic or meso,Z5021905553,H3136535,14.9
1181202-Y4-51,05_B,20210602_enamine_to_xchem.csv,Cl.ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5CNC5,MAT-POS-4223bc15-14,4,100,MAT-POS-4223bc15-14,Racemic or presumed racemic or meso,Z5047758739,H3158098,28.0
1181202-Y4-51,05_C,20210602_enamine_to_xchem.csv,Cl.ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)C5CNC5,MAT-POS-4223bc15-15,4,100,MAT-POS-4223bc15-15,Racemic or presumed racemic or meso,Z5047758289,H3158096,28.7
1181202-Y4-51,05_D,20210602_enamine_to_xchem.csv,Cl.ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5(CNC5)C#N,MAT-POS-dc2604c4-3,4,100,MAT-POS-dc2604c4-3,Racemic or presumed racemic or meso,Z5033032682,H3158094,17.3
1181202-Y4-51,05_E,20210602_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5(CC5)C#N,MAT-POS-dc2604c4-1,4,100,MAT-POS-dc2604c4-1,Racemic or presumed racemic or meso,Z5018905169,H3157799,17.9
1181202-Y4-51,05_F,20210602_enamine_to_xchem.csv,OCCS(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,MAT-POS-4223bc15-5,4,100,MAT-POS-4223bc15-5,Racemic or presumed racemic or meso,Z4973388887,H3160922,7.7
1181202-Y4-51,05_G,20210602_enamine_to_xchem.csv,ClC=1C=CC2=C(C1)C(CCS2(=O)=O)C(=O)NC=3C=NC=C4C=C(Cl)C=CC34,EDJ-MED-b7309adf-2,4,100,EDJ-MED-b7309adf-2,Racemic or presumed racemic or meso,Z5012902035,H3156004,7.1
1181202-Y4-51,05_H,20210602_enamine_to_xchem.csv,ClC=1C=C2N=CC=C(C(=O)NC=3C=NC=C4C=CC=CC34)C2=CC1Cl,MAT-POS-d8472c4f-4,4,100,MAT-POS-d8472c4f-4,Achiral,Z5037765019,H3141041,10.7
1181202-Y4-51,05_I,20210602_enamine_to_xchem.csv,COC1CN(C1)S(=O)(=O)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2,EDJ-MED-1981ceba-3,4,100,EDJ-MED-1981ceba-3,Racemic or presumed racemic or meso,Z5018905140,H3157793,13.0
1181202-Y4-51,05_J,20210602_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)N5CCOCC5,EDJ-MED-1981ceba-1,4,100,EDJ-MED-1981ceba-1,Racemic or presumed racemic or meso,Z5018905129,H3157797,3.3
1181202-Y4-51,05_K,20210602_enamine_to_xchem.csv,FC=1C=CC=2C(NC(=O)C3CCS(=O)(=O)C=4C=CC(Cl)=CC34)=CN=CC2C1,EDJ-MED-b7309adf-1,4,100,EDJ-MED-b7309adf-1,Racemic or presumed racemic or meso,Z5012902034,H3156005,4.3
1181202-Y4-51,05_L,20210602_enamine_to_xchem.csv,COC1(CCCN(C1=O)C=2C=NC=C3C=CC=CC23)C=4C=CC=C(Cl)C4,ALP-UNI-dbb9503d-2,4,100,ALP-UNI-dbb9503d-2,Racemic or presumed racemic or meso,Z4991901953,H3164564,11.0
1181202-Y4-51,05_M,20210602_enamine_to_xchem.csv,ClC=1C=CC=2CN(CC3=NC=NN3)CC(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,EDJ-MED-fa7708b3-2,4,100,EDJ-MED-fa7708b3-2,Racemic or presumed racemic or meso,Z5018905161,H3157787,6.9
