SMILES,CID,Comments,,,,
COc1cccc(C2=N/C(=C/c3sccc3C)C(=O)O2)c1,MAT-POS-fa06b69f-1,Z31321688,,,,
CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,MAT-POS-fa06b69f-2,Z90664458,,,,
Cc1c(C(=O)CCl)c2ccccn2c1C(=O)c1ccc(F)cc1,MAT-POS-fa06b69f-3,Z56921112,,,,
Cc1cc(C(=O)CCl)c(C)n1CC1COc2ccccc2O1,MAT-POS-fa06b69f-4,Z56948287,,,,
CCN(c1ccccc1)S(=O)(=O)c1ccc(OC)c(NC(=O)CCl)c1,MAT-POS-fa06b69f-5,Z56886487,,,,
O=C1OC(c2cccs2)=N/C1=C\c1ccc(N2CCOCC2)s1,MAT-POS-fa06b69f-6,Z31316845,,,,
CS(=O)(=O)Nc1cccc(C2=NN(C(=O)CCl)C(c3ccccc3)C2)c1,MAT-POS-fa06b69f-7,Z363947584,,,,
CN(CC(=O)Nc1ccccc1Br)C(=O)CCl,MAT-POS-fa06b69f-8,Z57054209,,,,
Cc1cc(C(=O)CCl)c(C)n1NC(=O)c1n[nH]c(=O)c2ccccc12,MAT-POS-fa06b69f-9,Z57032523,,,,
CC(=O)N1CCN(CC(=O)Nc2cncc3ccccc23)CC1,ALP-POS-6747fa38-1,Already in synthesis,,,,
