SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
CS(=O)(=O)NC=1C=CC=2C=NC=C(NC(=O)C3CCS(=O)(=O)C=4C=CC(Cl)=CC34)C2C1,EDJ-MED-d9f3798e-3,CVD-0018217,EDJ-MED-d9f3798e-3,Z5115885787,100.0,40,20,1326826-Y40-17,03_A,Racemic or presumed racemic or meso,,H3249294
ClC=1C=CC2=C(C1)C(CCS2(=O)=O)C(=O)NC=3C=NN4C=CC=CC34,EDJ-MED-dd2a8363-2,CVD-0018251,EDJ-MED-dd2a8363-2,Z5115885795,100.0,40,20,1326826-Y40-17,03_B,Racemic or presumed racemic or meso,,H3249293
"FC=1C=CC=2C(NC(=O)[C@H]3CCS(=O)(=O)C=4C=CC(Cl)=CC34)=CN=CC2C1 |o1:9,r|",MAT-POS-86c60949-1,CVD-0018686,rel-EDJ-MED-b7309adf-1-1,Z5128058551,98.85,40,20,1326826-Y40-17,03_C,Single unknown enantiomer,,H3261540
"FC=1C=CC=2C(NC(=O)[C@@H]3CCS(=O)(=O)C=4C=CC(Cl)=CC34)=CN=CC2C1 |o1:9,r|",PET-UNK-2c6614b6-5,CVD-0017416,rel-EDJ-MED-b7309adf-1-2,Z5128044494,99.06,40,20,1326826-Y40-17,03_D,Single unknown enantiomer,,H3261541
CC1(CNC(=O)C=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,RAL-THA-176e263b-4,CVD-0017974,RAL-THA-176e263b-4,Z5115885788,96.34,40,20,1326826-Y40-17,03_E,Racemic or presumed racemic or meso,,H3258326
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3NC=CC23)C1,JIN-POS-6dc588a4-12,CVD-0016563,JIN-POS-6dc588a4-12,Z4951865295,100.0,40,20,1326826-Y40-17,03_F,Achiral,,H3260604
CS(=O)(=O)C=1C=CC=2C=NC=C(NC(=O)C3CNC(=O)C=4C(F)=CC(F)=CC34)C2C1,EDJ-MED-827e7cb4-4,CVD-0017946,EDJ-MED-827e7cb4-4,Z5060771470,100.0,40,20,1326826-Y40-17,03_G,Racemic or presumed racemic or meso,,H3250477
ClC=1C=CC=C(CC(=O)NC2=CN=C3CCCCN23)C1,EDJ-MED-6e43a462-11,CVD-0017986,EDJ-MED-6e43a462-11,Z2282901478,100.0,40,20,1326826-Y40-17,03_H,Achiral,,H3252091
CC(C)(O)C=1C=CC=2C=NC=C(NC(=O)C3CCNC=4C=CC(Cl)=CC34)C2C1,MAT-POS-86c60949-2,CVD-0018687,BEN-DND-d1eb1f41-10,Z5012902033,100.0,40,20,1326826-Y40-17,03_I,Racemic or presumed racemic or meso,,H3247489
"ClC=1C=CC=2OCC[C@@]3(CC(=O)N(C3=O)C=4C=NC=C5C=CC=CC45)C2C1 |o1:8,r|",VLA-UCB-05e51b3f-5,CVD-0013240,rel-BEN-BAS-c2bc0d80-6-1,Z5141104122,93.08,40,20,1326826-Y40-17,03_J,Single unknown enantiomer,,H3256466
"ClC=1C=CC=2OCC[C@]3(CC(=O)N(C3=O)C=4C=NC=C5C=CC=CC45)C2C1 |o1:8,r|",VLA-UCB-50c39ae8-2,CVD-0013304,rel-BEN-BAS-c2bc0d80-6-2,Z5141108986,92.06,40,20,1326826-Y40-17,03_K,Single unknown enantiomer,,H3256465
CC1=NC=2C(NC(=O)C3CCOC=4C=CC(Cl)=CC34)=CN=CC2S1,MAT-POS-14f31916-4,CVD-0017234,MAT-POS-14f31916-4,Z5028563697,97.52,40,20,1326826-Y40-17,03_L,Racemic or presumed racemic or meso,,H3257021
ClC=1C=CC=2OCCC(C(=O)NC=3C=NC=C4C=CC(CN5CC6(CNC6)C5)=CC34)C2C1,MAT-POS-86c60949-3,CVD-0018688,ERI-UCB-8d4e5055-5,Z5012902013,97.0,40,20,1326826-Y40-17,03_M,Racemic or presumed racemic or meso,,H3246253
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3ON=CC23)C1,PET-UNK-b1ef24dc-3,CVD-0017493,PET-UNK-b1ef24dc-3,Z5032732280,95.79,40,20,1326826-Y40-17,03_N,Achiral,,H3242972
