SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
CS(=O)(=O)OC=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,PET-UNK-7fb4f80a-1,CVD-0019005,PET-UNK-7fb4f80a-1,Z5261485129,100.0,40,20,1326826-Y40-30,03_A,Achiral,,H3481763,21.1
CC(C)NC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(F)C=CC23)C=4C=C(Cl)C=CC4C1=O,EDJ-MED-e69ed63d-1,CVD-0019354,EDJ-MED-e69ed63d-1,Z5335933777,93.6,40,20,1326826-Y40-30,03_B,Racemic or presumed racemic or meso,,H3484126,56.7
FC=1C=CC=2C(NC(=O)C3CN(CC(=O)NCC4CC4)C(=O)C=5C=CC(Cl)=CC35)=CN=CC2C1,EDJ-MED-e69ed63d-15,CVD-0019366,EDJ-MED-e69ed63d-15,Z5335933848,100.0,40,20,1326826-Y40-30,03_C,Racemic or presumed racemic or meso,,H3484120,55.4
ClC=1C=CC=2C(=O)N(CC(=O)NCC3CC3)CC(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,RAL-THA-a9c31980-6,CVD-0019138,RAL-THA-a9c31980-6,Z5261485089,100.0,40,20,1326826-Y40-30,03_D,Racemic or presumed racemic or meso,,H3484125,19.9
CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC=C(Cl)C23)C=4C=C(Cl)C=CC4C1=O,EDJ-MED-0186a59b-8,CVD-0019343,EDJ-MED-0186a59b-8,Z5335933693,100.0,40,20,1326826-Y40-30,03_E,Racemic or presumed racemic or meso,,H3484128,43.0
ClC=1C=CC=2C(=O)N(CC(=O)NC3CCC3)CC(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,RAL-THA-a9c31980-2,CVD-0019134,RAL-THA-a9c31980-2,Z5261485084,100.0,40,20,1326826-Y40-30,03_F,Racemic or presumed racemic or meso,,H3471322,89.4
FC=1C=CC=2C(NC(=O)C3CN(CC(=O)NC4CCC4)C(=O)C=5C=CC(Cl)=CC35)=CN=CC2C1,EDJ-MED-e69ed63d-9,CVD-0019361,EDJ-MED-e69ed63d-9,Z5335933820,100.0,40,20,1326826-Y40-30,03_G,Racemic or presumed racemic or meso,,H3471318,73.8
ClC=1C=CC=2C(=O)N(CC(=O)NC3CC3)CC(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,EDJ-MED-43f8f7d6-4,CVD-0019143,EDJ-MED-43f8f7d6-4,Z5261485093,100.0,40,20,1326826-Y40-30,03_H,Racemic or presumed racemic or meso,,H3471319,82.3
ClC=1C=CC=2OC3CC(C3)(C(=O)NC=4C=NC=C5C=C(Cl)C=CC45)C2C1,EDJ-MED-c3ea9889-7,CVD-0019350,EDJ-MED-c3ea9889-7,Z5335933729,100.0,40,20,1326826-Y40-30,03_I,Diastereomeric mixture,,H3471320,60.5
"C[C@@]1(CNS(=O)(=O)C=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34 |o1:1,r|",MAT-POS-806462de-2,CVD-0019456,MAT-POS-806462de-2,Z5368149776,100.0,40,20,1326826-Y40-30,03_J,Single unknown enantiomer,,H3494546,9.6
"C[C@]1(CNS(=O)(=O)C=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34 |o1:1,r|",MAT-POS-806462de-1,CVD-0019455,MAT-POS-806462de-1,Z5368136110,100.0,40,20,1326826-Y40-30,03_K,Single unknown enantiomer,,H3494545,11.4
COC1(CS(=O)(=O)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2=O)CC1,EDJ-MED-968bafd9-1,CVD-0019372,EDJ-MED-968bafd9-1,Z5335933756,90.39,40,20,1326826-Y40-30,03_L,Racemic or presumed racemic or meso,,H3496483,18.5
