SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
OC(=O)C=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,MAT-POS-90fd5f68-38,CVD-0019184,MAT-POS-90fd5f68-38,Z5261485099,100.0,40,20,1326826-Y40-27,03_A,Achiral,,H3420487,11.2
CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC=C(C)C23)C=4C=C(Cl)C=CC4C1=O,MAT-POS-e119ab4f-3,CVD-0019234,MAT-POS-e119ab4f-3,Z5278655724,96.36,40,20,1326826-Y40-27,03_B,Racemic or presumed racemic or meso,,H3421703,30.7
ClC=1C=CC=2OCCC3(CCN(C3=O)C=4C=NC=C5C=CC=CC45)C2C1,ALP-POS-477dc5b7-4,CVD-0013214,EDJ-MED-159244ea-1,Z5207980861,96.99,40,20,1326826-Y40-27,03_C,Racemic or presumed racemic or meso,,H3421719,100.0
CC(C)N(C)S(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,MAT-POS-5cd9ea36-19,CVD-0018499,MAT-POS-5cd9ea36-19,Z5169210150,100.0,40,20,1326826-Y40-27,03_D,Racemic or presumed racemic or meso,,H3405899,7.0
CS(=O)(=O)N1CCC=2C=CC(Cl)=CC2C1C(=O)NC=3C=NC=C4C=CC=CC34,EDJ-MED-b774e9fe-2,CVD-0019146,EDJ-MED-b774e9fe-2,Z5261485096,97.1,40,20,1326826-Y40-27,03_E,Racemic or presumed racemic or meso,,H3412407,22.8
CNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC(F)=CC23)C=4C=C(Cl)C=CC4C1=O,MAT-POS-e119ab4f-2,CVD-0019233,MAT-POS-e119ab4f-2,Z5278655723,100.0,40,20,1326826-Y40-27,03_F,Racemic or presumed racemic or meso,,H3415059,67.4
OC(=O)C=1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,MAT-POS-90fd5f68-37,CVD-0019183,MAT-POS-90fd5f68-37,Z5261485098,100.0,40,20,1326826-Y40-27,03_G,Achiral,,H3404122,7.5
CN(C)C=1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,PET-UNK-d899bab6-1,CVD-0018193,PET-UNK-d899bab6-1,Z5261485121,100.0,40,20,1326826-Y40-27,03_H,Achiral,,H3404120,12.1
CNC(=O)C=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,MAT-POS-90fd5f68-2,CVD-0019149,MAT-POS-90fd5f68-2,Z5261485101,100.0,40,20,1326826-Y40-27,03_I,Achiral,,H3413983,10.1
CN(C=1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1)S(=O)(=O)C,MAT-POS-90fd5f68-28,CVD-0019174,MAT-POS-90fd5f68-28,Z5261485123,96.85,40,20,1326826-Y40-27,03_J,Achiral,,H3428036,23.6
CNC(=O)C=1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,MAT-POS-90fd5f68-20,CVD-0019167,MAT-POS-90fd5f68-20,Z5261485106,100.0,40,20,1326826-Y40-27,03_K,Achiral,,H3416518,21.1
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=C(OCCN4CCCC4)C=CC23)C1,MAT-POS-90fd5f68-14,CVD-0019161,MAT-POS-90fd5f68-14,Z5261485117,98.23,40,20,1326826-Y40-27,03_L,Achiral,,H3420114,56.8
ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)C5CCNC5=O,EDJ-MED-12c4873b-5,CVD-0018984,EDJ-MED-12c4873b-5,Z5261485076,100.0,40,20,1326826-Y40-27,03_M,Diastereomeric mixture,,H3428033,8.5
CN(C)C=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,MAT-POS-90fd5f68-7,CVD-0019154,MAT-POS-90fd5f68-7,Z5261485112,97.02,40,20,1326826-Y40-27,03_N,Achiral,,H3420489,28.5
NC(=O)C=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,MAT-POS-90fd5f68-1,CVD-0019148,MAT-POS-90fd5f68-1,Z5261485100,100.0,40,20,1326826-Y40-27,03_O,Achiral,,H3426111,41.8
CC=1C=CC=C2C=NC=C(N3CCC4(C3)CCOC=5C=CC(Cl)=CC54)C12,EDJ-MED-a6bab6fb-1,CVD-0018799,EDJ-MED-a6bab6fb-1,Z5210381237,100.0,40,20,1326826-Y40-27,03_P,Racemic or presumed racemic or meso,,H3425972,22.4
CN(C)CCOC=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,MAT-POS-90fd5f68-13,CVD-0019160,MAT-POS-90fd5f68-13,Z5261485115,93.05,40,20,1326826-Y40-27,04_A,Achiral,,H3418503,9.3
ClC=1C=CC=2CN(CC(C(=O)NC3=CN=CC4=CNN=C34)C2C1)S(=O)(=O)CC5(CC5)C#N,MAT-POS-bfd29aac-2,CVD-0018695,PET-UNK-19e211a9-2,Z5169228407,100.0,40,20,1326826-Y40-27,04_B,Racemic or presumed racemic or meso,,H3411671,5.1
