SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
CC(C)C[C@H]1CN(CCN1CC=2C=CC=C(Cl)C2)C(=O)C(=O)C,JOH-UNI-0e1753c1-4,CVD-0016252,JOH-UNI-0e1753c1-4,Z4931382414,,40,20,1181202-Y40-39,03_A,Single known enantiomer,,T4065201
COC(OC)C(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1,JOH-UNI-0e1753c1-1,CVD-0016250,JOH-UNI-0e1753c1-1,Z2795978293,,40,20,1181202-Y40-39,03_B,Achiral,,T4065200
ClCC(=O)N1CCN(CC=2C=CC=C(Cl)C2)CC1,MED-COV-4280ac29-15,CVD-0002720,Z147647726,Z1562119726,,40,20,1181202-Y40-39,03_C,Achiral,,T4065203
CC(C)C[C@H]1CN(CCN1CC=2C=CC=C(Cl)C2)C(=O)CCl,JOH-UNI-0e1753c1-5,CVD-0016253,JOH-UNI-0e1753c1-5,Z4931382422,,40,20,1181202-Y40-39,03_D,Single known enantiomer,,T4065202
ClC=1C=CC=C(CN2CCN(CC2)C(=O)C=O)C1,JOH-UNI-0e1753c1-2,CVD-0016251,JOH-UNI-0e1753c1-2,Z4931382495,,40,20,1181202-Y40-39,03_E,Achiral,,T4065204
CC1CN2N=CC=C2CN1C(=O)CC3(CCOC=4C=CC(Cl)=CC43)C(=O)NC=5C=NC=C6C=CC=CC56,EDG-MED-ba1ac7b9-18,CVD-0015605,EDG-MED-ba1ac7b9-18,Z4914836776,97.81,40,20,1181202-Y40-39,03_F,Diastereomeric mixture,,H2963265
FC(F)CC1COCCN1C(=O)CC2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45,EDG-MED-ba1ac7b9-20,CVD-0015607,EDG-MED-ba1ac7b9-20,Z4914836780,95.98,40,20,1181202-Y40-39,03_G,Diastereomeric mixture,,H2963271
CC(NC(=O)COC=1C=CC(=CC1)C(=O)N)(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=CC(Cl)=C(Cl)C4,MAT-POS-e9e99895-9,CVD-0015274,MAT-POS-e9e99895-9,Z4898404682,95.21,40,20,1181202-Y40-39,03_H,Racemic or presumed racemic or meso,,H2967892
CC(NC(=O)CC=1C=CC(=CC1)N2C=NN=N2)(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=CC(Cl)=C(Cl)C5,MAT-POS-e9e99895-7,CVD-0015272,MAT-POS-e9e99895-7,Z4898404680,98.02,40,20,1181202-Y40-39,03_I,Racemic or presumed racemic or meso,,H2967883
COC1(CCOC=2C=C(F)C(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,ALP-POS-fe871b40-11,CVD-0015853,ALP-POS-fe871b40-11,Z4917828873,98.35,40,20,1181202-Y40-39,03_J,Racemic or presumed racemic or meso,,H2950009
ClC=1C=CC=2SCCC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1,MAT-POS-78e1d523-1,CVD-0016254,MAT-POS-78e1d523-1,Z4919285335,100.0,40,20,1181202-Y40-39,03_K,Racemic or presumed racemic or meso,,T8730505
FC(F)(F)CN1CCOCC1C(=O)NCC2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45,MAT-POS-932d1078-1,CVD-0016503,rac-EDJ-MED-4c7486ba-7,Z4915990736,100.0,40,20,1181202-Y40-39,03_L,Diastereomeric mixture,,H2898642
CC(NC(=O)CN1CCN(C2CC2)C1=O)(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=CC(Cl)=C(Cl)C5,MAT-POS-e9e99895-6,CVD-0015271,MAT-POS-e9e99895-6,Z4898404679,100.0,40,20,1181202-Y40-39,03_M,Racemic or presumed racemic or meso,,H2967855
