SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
"CO[C@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC(F)=CC34 |o1:2,r|",EDJ-MED-611d11e7-4,CVD-0016452,EDJ-MED-611d11e7-4,Z4943083650,100.0,40,20,1326826-Y40-04,03_A,Single unknown enantiomer,,H3049840
"ClC=1C=CC=2OCC[C@]3(OC(=O)N(C3=O)C=4C=NC=C5C=CC=CC45)C2C1 |o1:8,r|",MAT-POS-ec6d90b7-1,CVD-0017139,rel_S_MAT-POS-90505e2b-1,Z4987839355,100.0,40,20,1326826-Y40-04,03_B,Single unknown enantiomer,,H3055524
"ClC=1C=CC=2OCC[C@@]3(OC(=O)N(C3=O)C=4C=NC=C5C=CC=CC45)C2C1 |o1:8,r|",MAT-POS-ec6d90b7-2,CVD-0017140,rel_R_MAT-POS-90505e2b-1,Z4987839356,100.0,40,20,1326826-Y40-04,03_C,Single unknown enantiomer,,H3055525
"FC=1C=C2OCC[C@H](C(=O)NC=3C=NC=C4C=CN=CC34)C2=CC1Cl |o1:7,r|",MAT-POS-ec6d90b7-3,CVD-0017141,rel_S_EDJ-MED-611d11e7-12,Z4987839352,100.0,40,20,1326826-Y40-04,03_D,Single unknown enantiomer,,H3050735
"FC=1C=C2OCC[C@@H](C(=O)NC=3C=NC=C4C=CN=CC34)C2=CC1Cl |o1:7,r|",EDJ-MED-611d11e7-12,CVD-0016460,EDJ-MED-611d11e7-12,Z4943083661,100.0,40,20,1326826-Y40-04,03_E,Single unknown enantiomer,,H3050736
"CO[C@@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC(F)=CC34 |o1:2,r|",MAT-POS-ec6d90b7-4,CVD-0017142,rel_R_EDJ-MED-611d11e7-4,Z4987839350,100.0,40,20,1326826-Y40-04,03_F,Single unknown enantiomer,,H3049841
"FC=1C=CC=2C=NC=C(NC(=O)[C@H]3CCNC=4C=C(Cl)C(Cl)=CC34)C2C1 |o1:12,r|",MAT-POS-ec6d90b7-5,CVD-0017143,rel_S_EDJ-MED-611d11e7-5,Z4987422261,100.0,40,20,1326826-Y40-04,03_G,Single unknown enantiomer,,H3051799
"FC=1C=CC=2C=NC=C(NC(=O)[C@@H]3CCNC=4C=C(Cl)C(Cl)=CC34)C2C1 |o1:12,r|",EDJ-MED-611d11e7-5,CVD-0016453,EDJ-MED-611d11e7-5,Z4943083651,100.0,40,20,1326826-Y40-04,03_H,Single unknown enantiomer,,H3051800
"COC=1C=CC=2C=NC=C(NC(=O)[C@H]3CCNC=4C=C(Cl)C(Cl)=CC34)C2C1 |o1:13,r|",MAT-POS-ec6d90b7-6,CVD-0017144,rel_S_EDJ-MED-611d11e7-8,Z4987839349,100.0,40,20,1326826-Y40-04,03_I,Single unknown enantiomer,,H3051901
"COC=1C=CC=2C=NC=C(NC(=O)[C@@H]3CCNC=4C=C(Cl)C(Cl)=CC34)C2C1 |o1:13,r|",EDJ-MED-611d11e7-8,CVD-0016456,EDJ-MED-611d11e7-8,Z4943083655,100.0,40,20,1326826-Y40-04,03_J,Single unknown enantiomer,,H3051902
"FC=1C=CC=2C=NC=C(NC(=O)[C@@H]3CCOC=4C=C(F)C(Cl)=CC34)C2C1 |o1:12,r|",EDJ-MED-611d11e7-6,CVD-0016454,EDJ-MED-611d11e7-6,Z4943083652,100.0,40,20,1326826-Y40-04,03_K,Single unknown enantiomer,,H3048258
"FC=1C=CC=2C=NC=C(NC(=O)[C@H]3CCOC=4C=C(F)C(Cl)=CC34)C2C1 |o1:12,r|",MAT-POS-ec6d90b7-7,CVD-0017145,rel_S_EDJ-MED-611d11e7-6,Z4987839346,100.0,40,20,1326826-Y40-04,03_L,Single unknown enantiomer,,H3048257
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=NNC23)C1,RUB-POS-1325a9ea-12,CVD-0016582,RUB-POS-1325a9ea-12,Z4951847523,96.37,40,20,1326826-Y40-04,03_M,Achiral,,H3047995
FC(F)(F)OC=1C=C(Cl)C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C1,PET-UNK-bb7ffe78-2,CVD-0016353,PET-UNK-bb7ffe78-2,Z4943083685,100.0,40,20,1326826-Y40-04,03_N,Achiral,,H3057287
OC(=O)CC1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,RAL-THA-58fba2bc-1,CVD-0016666,RAL-THA-58fba2bc-1,Z4968185832,95.0,40,20,1326826-Y40-04,03_O,Racemic or presumed racemic or meso,,*R2556458*
"C[C@]1(CCNC=2C=C(Cl)C(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34 |o1:1,r|",MAT-POS-c74bc7b3-1,CVD-0015247,rel-MAT-POS-c74bc7b3-1,Z4900544448,99.18,40,20,1326826-Y40-04,03_P,Single unknown enantiomer,,H3069648
"C[C@@]1(CCNC=2C=C(Cl)C(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34 |o1:1,r|",MAT-POS-c74bc7b3-2,CVD-0015248,rel-MAT-POS-c74bc7b3-2,Z4900544444,100.0,40,20,1326826-Y40-04,04_A,Single unknown enantiomer,,H3069919
