SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
CS(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=C(F)C23)C=4C=C(Cl)C=CC4C1,EDJ-MED-d1555997-1,CVD-0017033,EDJ-MED-d1555997-1,Z4992038951,100.0,40,20,1326826-Y40-09,03_A,Racemic or presumed racemic or meso,,H3129943
CC1=CC=2C(NC(=O)C3CCOC=4C=CC(Cl)=CC34)=CN=CC2S1,MAT-POS-14f31916-1,CVD-0017231,MAT-POS-14f31916-1,Z5012902022,98.32,40,20,1326826-Y40-09,03_B,Racemic or presumed racemic or meso,,H3135890
ClC=1C=CC2=C(C1)C3CCC2(O3)C(=O)NC=4C=NC=C5C=CC=CC45,MAT-POS-a3f7f96a-1,CVD-0017801,RAL-THA-eb6cb89c-2A,Z5012902036,100.0,40,20,1326826-Y40-09,03_C,Diastereomeric mixture,,H3124533
OC(=O)CCC=1C=C2OCOC2=CC1S(=O)(=O)N3CCN(CC3)C=4C=CC=CC4,ROD-UFR-87309d29-1,CVD-0016779,ROD-UFR-87309d29-1,Z5030695825,95.0,40,20,1326826-Y40-09,03_D,Achiral,,T4065218
CCCC=1C=C2OCOC2=CC1S(=O)(=O)N3CCN(CC3)C=4N=CC=CN4,ROD-UFR-7c6582a7-1,CVD-0016778,ROD-UFR-7c6582a7-1,Z5030695730,95.0,40,20,1326826-Y40-09,03_E,Achiral,,T4065217
CCCC=1C=C2OCOC2=CC1S(=O)(=O)N3CCN(CC3)C=4C=CC=CC4OC,ROD-UFR-d5063330-1,CVD-0016776,ROD-UFR-d5063330-1,Z5030695317,95.0,40,20,1326826-Y40-09,03_F,Achiral,,T4065215
O=S(=O)(NC=1C=C2OCOC2=CC1OCC=3C=CC=CC3)C=4C=CC=CC4,ROD-UFR-74bef589-1,CVD-0016772,ROD-UFR-74bef589-1,Z5030691938,95.0,40,20,1326826-Y40-09,03_G,Achiral,,T4065211
CNS(=O)(=O)C=1C=C2OCOC2=CC1OCC=3C=CC=CC3,ROD-UFR-d767f115-1,CVD-0016774,ROD-UFR-d767f115-1,Z5030694772,95.0,40,20,1326826-Y40-09,03_H,Achiral,,T4065213
O=S(=O)(NC=1C=CC=CC1)C=2C=C3OCOC3=CC2OCC=4C=CC=CC4,ROD-UFR-86d8d6a3-1,CVD-0016773,ROD-UFR-86d8d6a3-1,Z5030692302,95.0,40,20,1326826-Y40-09,03_I,Achiral,,T4065212
O=S(=O)(N1CCOCC1)C=2C=C3OCOC3=CC2OCC=4C=CC=CC4,ROD-UFR-93b30032-1,CVD-0016771,ROD-UFR-93b30032,Z5030691904,95.0,40,20,1326826-Y40-09,03_J,Achiral,,T4065210
CCCC=1C=C2OCOC2=CC1S(=O)(=O)N3CCN(CC3)C=4C=CC=C(Cl)C4Cl,ROD-UFR-0ea09143-1,CVD-0016777,ROD-UFR-0ea09143-1,Z5030695417,95.0,40,20,1326826-Y40-09,03_K,Achiral,,T4065216
CC=1C=C2OCOC2=CC1S(=O)(=O)N3CCN(CC3)C=4C=CC=CC4,ROD-UFR-9b69e111-1,CVD-0016775,ROD-UFR-9b69e111-1,Z1957466048,95.0,40,20,1326826-Y40-09,03_L,Achiral,,T4065214
Cl.CC1(CCS(=O)(=O)C1)N2C=C(CNCC3(CCOC=4C=CC(Cl)=CC43)C(=O)NC=5C=NC=C6C=CC=CC56)C=N2,MAT-POS-a3f7f96a-6,CVD-0017806,KAD-UNI-cb0f2bbc-7,Z5025712416,100.0,40,20,1326826-Y40-09,03_M,Diastereomeric mixture,,H3121043
Cl.ClC=1C=CC=2OCCC(CNCC=3C=NN(C3)C4CCS(=O)(=O)C4)(C(=O)NC=5C=NC=C6C=CC=CC56)C2C1,MAT-POS-a3f7f96a-7,CVD-0017807,KAD-UNI-cb0f2bbc-11,Z5025712346,97.34,40,20,1326826-Y40-09,03_N,Diastereomeric mixture,,H3121040
CC=1C=CN=C(O)C1NC(=O)C2CCOC=3C=CC(Cl)=CC23,MAT-POS-a3f7f96a-2,CVD-0017802,ALP-POS-5de921e7-4A,Z4220069402,100.0,40,20,1326826-Y40-09,03_O,Racemic or presumed racemic or meso,,H3135222
ClC=1C=CC=2C3CCC(O3)(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,RAL-THA-eb6cb89c-2,CVD-0017032,RAL-THA-eb6cb89c-2,Z4992038949,100.0,40,20,1326826-Y40-09,03_P,Diastereomeric mixture,,H3122635
Cl.ClC=1C=CC=2OCCC(CNCC=3C=NC=4OCC(=O)NC4C3)(C(=O)NC=5C=NC=C6C=CC=CC56)C2C1,MAT-POS-a3f7f96a-8,CVD-0017808,KAD-UNI-cb0f2bbc-19,Z5025712344,100.0,40,20,1326826-Y40-09,04_A,Racemic or presumed racemic or meso,,H3121042
Cl.COC=1C=CC(CNCC2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45)=CC1OCC(=O)N,MAT-POS-a3f7f96a-9,CVD-0017809,KAD-UNI-cb0f2bbc-9,Z5025712400,95.06,40,20,1326826-Y40-09,04_B,Racemic or presumed racemic or meso,,H3121039
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3CCCNC23)C1,JIN-POS-6dc588a4-20,CVD-0016570,JIN-POS-6dc588a4-20,Z4951847508,97.07,40,20,1326826-Y40-09,04_C,Achiral,,H3111100
OCC1CCCN1S(=O)(=O)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2,MAT-POS-4223bc15-16,CVD-0016911,MAT-POS-4223bc15-16,Z4973388946,93.74,40,20,1326826-Y40-09,04_D,Diastereomeric mixture,,H3116758
