SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
"CN(C)C(=O)C[C@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34 |o1:6,r|",MAT-POS-f9802937-4,CVD-0015377,rel-MAT-POS-f9802937-4,Z4909940776,100.0,40,20,1181202-Y40-36,03_A,Single known enantiomer,,H2884510
"CN(C)C(=O)C[C@@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34 |o1:6,r|",MAT-POS-f9802937-3,CVD-0015376,rel-MAT-POS-f9802937-3,Z4909940775,100.0,40,20,1181202-Y40-36,03_B,Single known enantiomer,,H2884511
FC(F)(C(=O)NC=1C=NC=C2C=CC=CC12)C=3C=CC(Cl)=C(Cl)C3,MAT-POS-fce787c2-6,CVD-0015221,MAT-POS-fce787c2-6,Z4897373830,100.0,40,20,1181202-Y40-36,03_C,Achiral,,H2891407
CC(=O)NC=1C=CC(=CN1)N(CC=2C=CC=C(Cl)C2)C(=O)CC=3C=NC=C4C=CC=CC34,ALP-POS-c3a96089-4,CVD-0014210,ALP-POS-c3a96089-4,Z4878360708,100.0,40,20,1181202-Y40-36,03_D,Achiral,,H2891093
COCCOC(C(=O)NC=1C=NC=C2C=CC=CC12)C=3C=CC(Cl)=C(Cl)C3,MAT-POS-de59a476-4,CVD-0015261,MAT-POS-de59a476-4,Z4898404665,100.0,40,20,1181202-Y40-36,03_E,Racemic or presumed racemic or meso,,H2891097
CNC(=O)CC1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,MAT-POS-5d65ec79-2,CVD-0015092,MAT-POS-5d65ec79-2,Z4886054152,95.07,40,20,1181202-Y40-36,03_F,Racemic or presumed racemic or meso,,H2874878
ClC=1C=CC(=CC1Cl)C(C#N)C(=O)NC=2C=NC=C3C=CC=CC23,MAT-POS-fce787c2-8,CVD-0015223,MAT-POS-fce787c2-8,Z4897373832,87.13,40,20,1181202-Y40-36,03_G,Racemic or presumed racemic or meso,,H2895888
"CN1CC[C@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC14 |o1:4,r|",EDG-MED-5d232de5-5,CVD-0015362,rel-EDG-MED-5d232de5-5,Z4906876485,100.0,40,20,1181202-Y40-36,03_H,Single known enantiomer,,H2887734
"CN1CC[C@@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC14 |o1:4,r|",EDG-MED-5d232de5-6,CVD-0015363,rel-EDG-MED-5d232de5-6,Z4906876482,100.0,40,20,1181202-Y40-36,03_I,Single known enantiomer,,H2887735
ClC=1C=CC(=CC1Cl)C(NCC2CC2)C(=O)NC=3C=NC=C4C=CC=CC34,MAT-POS-1f3f1a6f-4,CVD-0015282,MAT-POS-1f3f1a6f-4,Z4898404689,97.87,40,20,1181202-Y40-36,03_J,Racemic or presumed racemic or meso,,H2888602
