SMILES,CID,Comments,,,,
O=C(Nc1cnccc1C1CC1)C1CCNc2cc(Cl)c(Cl)cc21,ALP-UNI-8d415491-1,,,,,
O=C(Nc1cncc2c1CCCC2)C1CCNc2cc(Cl)c(Cl)cc21,ALP-UNI-8d415491-2,,,,,
O=C(Nc1cncc2cnccc12)C1CCNc2cc(Cl)c(Cl)cc21,ALP-UNI-8d415491-3,,,,,
O=C(Nc1cncc2ccncc12)C1CCNc2cc(Cl)c(Cl)cc21,ALP-UNI-8d415491-4,,,,,
CS(=O)(=O)c1ccc2cncc(NC(=O)C3CCNc4cc(Cl)c(Cl)cc43)c2c1,ALP-UNI-8d415491-5,,,,,
O=C(Nc1cncc2ccc(F)cc12)C1CCNc2cc(Cl)c(Cl)cc21,ALP-UNI-8d415491-6,,,,,
O=C(COCC(=O)N1CCCC1)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,EDJ-MED-cf4b0d25-1,,,,,
O=C(Nc1cncc2ccccc12)C(NC[C@@H]1CC[C@H](C(=O)N2CCCC2)O1)c1cccc(Cl)c1,EDJ-MED-cf4b0d25-2,,,,,
O=C(Nc1cncc2ccccc12)C(NC(=O)[C@@H]1CCCO1)c1cccc(Cl)c1,EDJ-MED-cf4b0d25-3,,,,,
CC(=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,EDJ-MED-cf4b0d25-4,,,,,
CN(C)C(=O)COCC(=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1,EDJ-MED-cf4b0d25-5,,,,,
O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCC(C(=O)N2CCCC2)O1,ALP-UNI-dbbfd3db-6,,,,,
O=C(C1CCC(CN[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)O1)N1CCCC1,ALP-POS-e4f7337d-1,,,,,
