SMILES,CID,comments,,,,
O=C(Nc1cncc2ccccc12)[C@]1(O)CCOc2ccc(Cl)cc21,EDG-MED-971238d3-1,,,,,
O=C(Nc1cncc2ccccc12)[C@]1(CO)CCOc2ccc(Cl)cc21,EDG-MED-971238d3-2,,,,,
O=C(Nc1cncc2ccccc12)[C@]1(CCO)CCOc2ccc(Cl)cc21,EDG-MED-971238d3-3,,,,,
N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDG-MED-971238d3-4,,,,,
NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDG-MED-971238d3-5,,,,,
NCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDG-MED-971238d3-6,,,,,
NCCC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDG-MED-971238d3-7,,,,,
O=C(Nc1cncc2ccccc12)[C@]1(CCCO)CCOc2ccc(Cl)cc21,EDG-MED-971238d3-8,,,,,
O=C(O)CC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDG-MED-971238d3-9,,,,,
O=C(O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDG-MED-971238d3-10,,,,,
O=C(O)[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDG-MED-971238d3-11,,,,,
C(O)(=O)C1(CCOC2C=CC(=CC1=2)Cl)C(=O)OC,Intermediate M,,,,,
