SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
NS(=O)(=O)NCC1CCCCN1C(=O)C=2N=CC=C(C#N)C2F,UNK-CYC-68f84b31-1,CVD-0017594,Z4990112005,Z4990112005,100.0,40,20,1178796-Y40-56,03_A,Racemic or presumed racemic or meso,,H3098851
"FC1CC(C#N)N(C1)C(=O)[C@@H]2CCO[C@H]2C=3C=CC=CC3 |&1:10,14,r|",UNK-CYC-68f84b31-2,CVD-0017685,Z3634042984,Z3634042984,100.0,40,20,1178796-Y40-56,03_B,Diastereomeric mixture,,H3098852
NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NC(CCC=3C=CC=CC3)C(F)(F)F,UNK-CYC-68f84b31-3,CVD-0017596,Z1617126293,Z1617126293,100.0,40,20,1178796-Y40-56,03_C,Racemic or presumed racemic or meso,,H3098608
FC(F)(F)C1=CC=NN1C=2C=CC=C(C2)C(=O)NNC(=O)C=3C(Cl)=CC=CC3Cl,UNK-CYC-68f84b31-4,CVD-0017597,Z1083405980,Z1083405980,94.45,40,20,1178796-Y40-56,03_D,Achiral,,H3098848
CC1=CN(N=C1C(=O)N2CC(F)CC2C#N)C=3C(F)=CC=CC3F,UNK-CYC-68f84b31-5,CVD-0017598,Z3634038801,Z3634038801,100.0,40,20,1178796-Y40-56,03_E,Diastereomeric mixture,,H3098778
CC(CC(=O)OCC=1C=CC=CC1)NC(=O)C=2C=CC=C(C2)N3N=CC(C#N)=C3N,UNK-CYC-68f84b31-6,CVD-0017599,Z1507786233,Z1507786233,100.0,40,20,1178796-Y40-56,03_F,Racemic or presumed racemic or meso,,H3099501
NS(=O)(=O)NCC1CCCCN1C(=O)C=2C=NC(=C(C#N)C2)C(F)(F)F,UNK-CYC-68f84b31-7,CVD-0017600,Z2641095528,Z2641095528,100.0,40,20,1178796-Y40-56,03_G,Racemic or presumed racemic or meso,,H3098843
NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)NNC(=O)C=3C=CC(F)=CC3Br,UNK-CYC-68f84b31-8,CVD-0017601,Z1177683775,Z1177683775,100.0,40,20,1178796-Y40-56,03_H,Achiral,,H3098517
COC=1C=CC(=CC1F)[C@H](NC(=O)C=2C=CC=C(C2)N3N=CC(C#N)=C3N)C(F)(F)F,UNK-CYC-68f84b31-9,CVD-0017602,Z1862754700,Z1862754700,100.0,40,20,1178796-Y40-56,03_I,Single known enantiomer,,H3101251
CC(C)CC(NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N)C(=O)NC3=NC=CS3,UNK-CYC-68f84b31-10,CVD-0017603,Z1572003125,Z1572003125,99.49,40,20,1178796-Y40-56,03_J,Racemic or presumed racemic or meso,,H3098845
NC1=C(C#N)C=NN1C=2C=CC=C(C2)C(=O)N3C[C@@H](F)C[C@@H]3C(F)(F)F,UNK-CYC-68f84b31-11,CVD-0017604,Z3598908285,Z3598908285,98.12,40,20,1178796-Y40-56,03_K,Single known enantiomer,,H3100421
CCN(C(C)CS(=O)(=O)CC)C(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N,UNK-CYC-68f84b31-12,CVD-0017605,Z1194378305,Z1194378305,100.0,40,20,1178796-Y40-56,03_L,Racemic or presumed racemic or meso,,H3101008
FC(F)(F)C1=CC=NN1C=2C=CC=C(NC(=O)C(=O)N3CCOC(C3)C#N)C2,UNK-CYC-68f84b31-13,CVD-0017606,Z1726927755,Z1726927755,100.0,40,20,1178796-Y40-56,03_M,Racemic or presumed racemic or meso,,H3101383
CC(NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N)C(O)C=3C(F)=CC=CC3F,UNK-CYC-68f84b31-14,CVD-0017607,Z1467520809,Z1467520809,100.0,40,20,1178796-Y40-56,03_N,Diastereomeric mixture,,H3101319
CC(NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N)C(F)(F)C(F)(F)F,UNK-CYC-68f84b31-15,CVD-0017608,Z4112682601,Z4112682601,100.0,40,20,1178796-Y40-56,03_O,Racemic or presumed racemic or meso,,H3101007
CCC(C(C)C)C(=O)NC1C2CCCCN(C12)C(=O)C3CCOC3C,UNK-CYC-68f84b31-16,CVD-0017609,Z4990112012,Z4990112012,100.0,40,20,1178796-Y40-56,03_P,Diastereomeric mixture,,H3103324
FC(F)(F)C1=CC=NN1C=2C=CC=C(NC(=O)C(=O)NNC(=O)OCC=3C=CC=CC3)C2,UNK-CYC-68f84b31-17,CVD-0017610,Z1922753573,Z1922753573,100.0,40,20,1178796-Y40-56,04_A,Achiral,,H3101844
CC(NC(=O)C1=CC=C(Br)O1)C(=O)NS(=O)(=O)C=2C=CC(C#N)=C(C2)C(F)(F)F,UNK-CYC-68f84b31-18,CVD-0017611,Z729927098,Z729927098,100.0,40,20,1178796-Y40-56,04_B,Racemic or presumed racemic or meso,,H3101969
FC1CC(C#N)N(C1)C(=O)C=2C=CC=C(C2)N3N=CC=C3C(F)(F)F,UNK-CYC-68f84b31-19,CVD-0017612,Z3634028635,Z3634028635,100.0,40,20,1178796-Y40-56,04_C,Diastereomeric mixture,,H3100800
CCC(C)C(C)C(=O)NC[C@@H]1C[C@H](F)CN1C(=O)C2=CC=C(C#N)N2,UNK-CYC-68f84b31-20,CVD-0017613,Z4990111999,Z4990111999,95.09,40,20,1178796-Y40-56,04_D,Diastereomeric mixture,,H3102579
"FC1CC(C#N)N(C1)C(=O)[C@@H]2CCO[C@H]2C=3C=NN(CC=4C=CC=CC4)C3 |&1:10,14,r|",UNK-CYC-68f84b31-21,CVD-0017686,Z3634051672,Z3634051672,94.0,40,20,1178796-Y40-56,04_E,Diastereomeric mixture,,H3101160
CCC(C)C(C)C(=O)NC1(CC1)C2CCCN2C(=O)C3=COC(C#N)=C3,UNK-CYC-68f84b31-22,CVD-0017615,Z4990112018,Z4990112018,100.0,40,20,1178796-Y40-56,04_F,Diastereomeric mixture,,H3103329
F[C@H]1C[C@@H](CNC(=O)C2=CN=CO2)N(C1)C(=O)C3=CC=C(C#N)N3,UNK-CYC-68f84b31-23,CVD-0017616,Z4990111998,Z4990111998,100.0,40,20,1178796-Y40-56,04_G,Single known enantiomer,,H3101768
FC(F)(F)C1=CC=NN1C=2C=CC=C(C2)C(=O)OCC(=O)NC3=C(C#N)C=NN3C=4C=CC=CC4,UNK-CYC-68f84b31-24,CVD-0017617,Z1040291608,Z1040291608,97.7,40,20,1178796-Y40-56,04_H,Achiral,,H3101825
FC(F)(F)C=1C=CC=C(C1)N2C=C(C=N2)S(=O)(=O)NC(=O)C3CC4(CC(C4)C#N)C3,UNK-CYC-68f84b31-25,CVD-0017618,Z1678862310,Z1678862310,100.0,40,20,1178796-Y40-56,04_I,Achiral,,H3101973
