SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
"C[C@@H]1NC(=O)C=2C=CC(Cl)=CC2[C@@H]1C(=O)NC=3C=NC=C4C=CC=CC34 |&1:1,12,r|",MAT-POS-777f5926-1,CVD-0019633,Z5256039149,Z5256039149,100.0,40,20,1178796-Y40-81,03_A,Racemic diastereomer with known relative stereochemistry,,H3381526,5.4
"ClC=1C=CC=2CN(C[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)[C@@H]5CCNC5=O |&1:8,24,r|",MAT-POS-777f5926-2,CVD-0019634,EDJ-MED-12c4873b-5-1,Z5352411776,93.0,40,20,1178796-Y40-81,03_B,Racemic diastereomer with known relative stereochemistry,,H3428034,7.0
CS(=O)(=O)C=1C=CC=2C(NC(=O)C3CN(CC=4C=CC(Cl)=CC34)S(=O)(=O)CC5(CC5)C#N)=CN=CC2C1,EDJ-MED-7889e8da-6,CVD-0018797,EDJ-MED-7889e8da-6,Z5210381227,98.72,40,20,1178796-Y40-81,03_C,Racemic or presumed racemic or meso,,H3521242,43.2
CNC(=O)N1CCC=2C=CC(Cl)=CC2C1C(=O)NC=3C=NC=C4C=CC=CC34,EDJ-MED-2791eece-12,CVD-0019204,EDJ-MED-2791eece-12,Z5278655719,95.73,40,20,1178796-Y40-81,03_D,Racemic or presumed racemic or meso,,H3490138,31.1
"ClC=1C=CC=2CN(C[C@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5(CNC5)C#N |o1:8,r|",MAT-POS-777f5926-3,CVD-0019635,Z5338006060,Z5338006060,100.0,40,20,1178796-Y40-81,03_E,Single unknown enantiomer,,H3512774,5.9
"ClC=1C=CC=2CN(C[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5(CNC5)C#N |o1:8,r|",MAT-POS-777f5926-4,CVD-0019636,Z5338006057,Z5338006057,100.0,40,20,1178796-Y40-81,03_F,Single unknown enantiomer,,H3512775,7.0
CS(=O)(=O)C=1C=CC=2C(NC(=O)C3(CC4C3)C=5C=C(Cl)C=CC5O4)=CN=CC2C1,EDJ-MED-c3ea9889-5,CVD-0019348,EDJ-MED-c3ea9889-5,Z5335933734,100.0,40,20,1178796-Y40-81,03_G,Diastereomeric mixture,,H3517546,66.5
ClC=1C=CC=2OC3CC(C3)(C(=O)NC=4C=NC=C5C=CC=C(Cl)C45)C2C1,EDJ-MED-c3ea9889-8,CVD-0019351,EDJ-MED-c3ea9889-8,Z5335933739,100.0,40,20,1178796-Y40-81,03_H,Diastereomeric mixture,,H3517538,68.7
CC(C)(C)NC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4C1=O,EDJ-MED-d165ed91-4,CVD-0019307,EDJ-MED-e69ed63d-12,Z5335933832,100.0,40,20,1178796-Y40-81,03_I,Racemic or presumed racemic or meso,,H3513033,57.9
CC(C)(C)NC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(F)C=CC23)C=4C=C(Cl)C=CC4C1=O,EDJ-MED-e69ed63d-11,CVD-0019363,EDJ-MED-e69ed63d-11,Z5335933827,100.0,40,20,1178796-Y40-81,03_J,Racemic or presumed racemic or meso,,H3512353,80.5
COC1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=C(C=CC34)S(=O)(=O)N(C)C,EDJ-MED-1b46f08e-1,CVD-0019375,EDJ-MED-1b46f08e-1,Z5335933775,100.0,40,20,1178796-Y40-81,03_K,Racemic or presumed racemic or meso,,H3523420,48.9
CS(=O)(=O)C=1C=CC=2C(NC(=O)C3CN(CC(=O)NC4CC4)C(=O)C=5C=CC(Cl)=CC35)=CN=CC2C1,EDJ-MED-e69ed63d-4,CVD-0019357,EDJ-MED-e69ed63d-4,Z5335933793,100.0,40,20,1178796-Y40-81,03_L,Racemic or presumed racemic or meso,,H3515849,31.7
CCNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(F)C=CC23)C=4C=C(Cl)C=CC4C1=O,EDJ-MED-e69ed63d-7,CVD-0019359,EDJ-MED-e69ed63d-7,Z5335933813,100.0,40,20,1178796-Y40-81,03_M,Racemic or presumed racemic or meso,,H3517544,87.6
CS(=O)(=O)C=1C=CC=2C(NC(=O)C3CN(CC(=O)NC4CCC4)C(=O)C=5C=CC(Cl)=CC35)=CN=CC2C1,EDJ-MED-e69ed63d-10,CVD-0019362,EDJ-MED-e69ed63d-10,Z5335933824,98.08,40,20,1178796-Y40-81,03_N,Racemic or presumed racemic or meso,,H3515851,58.1
CCNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4C1=O,EDJ-MED-e69ed63d-8,CVD-0019360,EDJ-MED-e69ed63d-8,Z5335933818,100.0,40,20,1178796-Y40-81,03_O,Racemic or presumed racemic or meso,,H3513226,45.2
"CNC(=O)CN1C[C@H](C(=O)NC=2C=NC=C3C=CC(F)=CC23)C=4C=C(Cl)C=CC4C1=O |o1:7,r|",MAT-POS-c7726e07-3,CVD-0019463,MAT-POS-c7726e07-3,Z5370893186,100.0,40,20,1178796-Y40-81,03_P,Single unknown enantiomer,,H3538822,9.0
CNC(=O)C1(CC1)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2=O,EDJ-MED-12c4873b-2,CVD-0018981,EDJ-MED-12c4873b-2,Z5261485073,100.0,40,20,1178796-Y40-81,04_A,Racemic or presumed racemic or meso,,H3532697,82.7
ClC=1C=CC=2C(=O)N(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)C5CNC(=O)C5,EDJ-MED-12c4873b-8,CVD-0018987,EDJ-MED-12c4873b-8,Z5261485079,100.0,40,20,1178796-Y40-81,04_B,Diastereomeric mixture,,H3532693,68.7
"CNC(=O)CN1C[C@@H](C(=O)NC=2C=NC=C3C=CC(F)=CC23)C=4C=C(Cl)C=CC4C1=O |o1:7,r|",MAT-POS-c7726e07-4,CVD-0019464,MAT-POS-c7726e07-4,Z5370893187,100.0,40,20,1178796-Y40-81,04_C,Single unknown enantiomer,,H3538821,8.6
