SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
"COC=1C=CC=2C=NC=C(NC(=O)[C@]3(CCOC=4C=CC(Cl)=CC43)OC)C2C1 |o1:13,r|",MAT-POS-24589f88-1,CVD-0017396,rel-EDJ-MED-611d11e7-7-2,Z4987418805,100.0,40,20,1178796-Y40-55,03_A,Single unknown enantiomer,,H3055088
"COC=1C=CC=2C=NC=C(NC(=O)[C@@]3(CCOC=4C=CC(Cl)=CC43)OC)C2C1 |o1:13,r|",EDJ-MED-611d11e7-7,CVD-0016455,rel-EDJ-MED-611d11e7-7-1,Z4943083653,100.0,40,20,1178796-Y40-55,03_B,Single unknown enantiomer,,H3055087
"CS(=O)(=O)N1C[C@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1 |o1:6,r|",MAT-POS-24589f88-2,CVD-0017397,rel-MAT-POS-dd3ad2b5-5,Z4988873021,100.0,40,20,1178796-Y40-55,03_C,Single unknown enantiomer,,H3053628
"CS(=O)(=O)N1C[C@@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1 |o1:6,r|",MAT-POS-24589f88-3,CVD-0017398,rel-MAT-POS-dd3ad2b5-6,Z4988872945,100.0,40,20,1178796-Y40-55,03_D,Single unknown enantiomer,,H3053627
ClC=1C=CC=2OCCC(CNCC3=CN(CC4CCCO4)N=N3)(C(=O)NC=5C=NC=C6C=CC=CC56)C2C1,MAT-POS-24589f88-4,CVD-0017399,KAD-UNI-b13decd3-5,Z4984330285,96.56,40,20,1178796-Y40-55,03_E,Diastereomeric mixture,,H3101522
CC1=NC(CN2CC(C(=O)NC=3C=NC=C4C=CC(F)=CC34)C=5C=C(Cl)C=CC5C2)=CS1.OC(=O)C(F)(F)F,MAT-POS-24589f88-5,CVD-0017400,EDJ-MED-009f762b-2,Z5009825383,100.0,40,20,1178796-Y40-55,03_F,Racemic or presumed racemic or meso,,H3099336
CN(C)S(=O)(=O)NCC1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,MAT-POS-e6dd326d-5,CVD-0016877,MAT-POS-e6dd326d-5,Z4973373657,96.82,40,20,1178796-Y40-55,03_G,Racemic or presumed racemic or meso,,H3099330
ClC=1C=CC=C(CC(=O)NC2=NOC=3N=CC=CC23)C1,JIN-POS-6dc588a4-2,CVD-0016554,JIN-POS-6dc588a4-2,Z4951847499,100.0,40,20,1178796-Y40-55,03_H,Achiral,,H3099338
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=CNC23)C1,JIN-POS-6dc588a4-14,CVD-0016565,JIN-POS-6dc588a4-14,Z4951865296,99.74,40,20,1178796-Y40-55,03_I,Achiral,,H3101665
ClC=1C=CC=2OCCC(CNCC3=C(N=C4C=CC=CN4C3=O)N5CCOCC5)(C(=O)NC=6C=NC=C7C=CC=CC67)C2C1,MAT-POS-24589f88-6,CVD-0017401,KAD-UNI-cb0f2bbc-8,Z4984330304,99.48,40,20,1178796-Y40-55,03_J,Racemic or presumed racemic or meso,,H3101521
