SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
CN(C)CCOC=1C=CC=2C=NC=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,MAT-POS-90fd5f68-31,CVD-0019177,MAT-POS-90fd5f68-31,Z5261485125,100.0,40,20,1178796-Y40-75,03_A,Achiral,,H3405890
ClC=1C=CC=C(CC(=O)NC=2C=NC=C3C=CC(OCCN4CCCC4)=CC23)C1,MAT-POS-90fd5f68-32,CVD-0019178,MAT-POS-90fd5f68-32,Z5261485126,99.0,40,20,1178796-Y40-75,03_B,Achiral,,H3405891
CNC(=O)CN1CC=2C=CC(Cl)=CC2C3(CC(=O)N(C3=O)C=4C=NC=C5C=CC=CC45)C1,MAT-POS-1bed62cf-3,CVD-0018806,MAT-POS-1bed62cf-3,Z5210381240,95.12,40,20,1178796-Y40-75,03_C,Racemic or presumed racemic or meso,,H3403324
CCNS(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,MAT-POS-5cd9ea36-17,CVD-0018497,MAT-POS-5cd9ea36-17,Z5169210135,100.0,40,20,1178796-Y40-75,03_D,Racemic or presumed racemic or meso,,H3405895
ClC=1C=CC=2CN(CC3(CC(=O)N(C3=O)C=4C=NC=C5C=CC=CC45)C2C1)S(=O)(=O)CC6(CC6)C#N,MAT-POS-1bed62cf-1,CVD-0018804,MAT-POS-1bed62cf-1,Z5210381238,100.0,40,20,1178796-Y40-75,03_E,Racemic or presumed racemic or meso,,H3406024
ClCC(=O)N1CCN([C@H](C1)C(=O)NC(C=2C=CC=CC2)C=3C=CC=CC3)S(=O)(=O)C=4C=CSC4,DAN-MCD-f396e45b-1,CVD-0017764,DAN-MCD-f396e45b,Z5298913456,,40,20,1178796-Y40-75,03_F,Single known enantiomer,,T4090223
ClCC(=O)N1CCN([C@@H](C1)C(=O)NC=2C=CC=CC2)S(=O)(=O)C=3C=CSC3,DAN-MCD-68a9aade-1,CVD-0017761,DAN-MCD-68a9aade-1,Z5298881035,,40,20,1178796-Y40-75,03_G,Single known enantiomer,,T4090220
ClCC(=O)N1CCN([C@@H](C1)C(=O)N2CCOCC2)S(=O)(=O)C=3C=CSC3,DAN-MCD-3ec20f87-1,CVD-0018989,DAN-MCD-3ec20f87,Z5298958765,,40,20,1178796-Y40-75,03_H,Single known enantiomer,,T4090225
ClCC(=O)N1CCN([C@@H](C1)C(=O)NCC=2C=CC=CC2)S(=O)(=O)C=3C=CSC3,DAN-MCD-b3a5626f-1,CVD-0017760,DAN-MCD-b3a5626f,Z5298711547,,40,20,1178796-Y40-75,03_I,Single known enantiomer,,T4090214
ClCC(=O)N1CCN([C@H](C1)C(=O)NC=2C=CC=CC2)S(=O)(=O)C=3C=CSC3,DAN-MCD-e5161b06-1,CVD-0017762,DAN-MCD-e5161b06,Z5298889555,,40,20,1178796-Y40-75,03_J,Single known enantiomer,,T4090221
ClCC(=O)N1CCN([C@@H](C1)C(=O)NC(C=2C=CC=CC2)C=3C=CC=CC3)S(=O)(=O)C=4C=CSC4,DAN-MCD-9cdc9f7f-1,CVD-0017765,DAN-MCD-9cdc9f7f,Z5298924493,,40,20,1178796-Y40-75,03_K,Single known enantiomer,,T4090224
ClCC(=O)N1CCN([C@@H](C1)C(=O)NCC2CCCCC2)S(=O)(=O)C=3C=CSC3,DAN-MCD-93e7aadc-1,CVD-0019108,DAN-MCD-93e7aadc,Z5299029640,,40,20,1178796-Y40-75,03_L,Single known enantiomer,,T4090232
CCOC(=O)C=1C=CC=C(NC(=O)[C@@H]2CN(CCN2S(=O)(=O)C=3C=CSC3)C(=O)CCl)C1,DAN-MCD-0742953f-1,CVD-0018990,DAN-MCD-0742953f,Z5298966676,,40,20,1178796-Y40-75,03_M,Single known enantiomer,,T4090226
ClCC(=O)N1CCN([C@@H](C1)C(=O)NC=2C=CC=3C=CC=CC3C2)S(=O)(=O)C=4C=CSC4,DAN-MCD-50d01569-1,CVD-0018994,DAN-MCD-50d01569,Z5299001772,,40,20,1178796-Y40-75,03_N,Single known enantiomer,,T4090230
CC=1C=CC=C(C)C1NC(=O)[C@@H]2CN(CCN2S(=O)(=O)C=3C=CSC3)C(=O)CCl,DAN-MCD-3bfdcef2-1,CVD-0018991,DAN-MCD-3bfdcef2,Z5298974425,,40,20,1178796-Y40-75,03_O,Single known enantiomer,,T4090227
COC=1C=CC(NC(=O)[C@@H]2CN(CCN2S(=O)(=O)C=3C=CSC3)C(=O)CCl)=CC1,DAN-MCD-0c04f563-1,CVD-0018995,DAN-MCD-0c04f563,Z5299008606,,40,20,1178796-Y40-75,03_P,Single known enantiomer,,T4090231
ClCC(=O)N1CCN([C@@H](C1)C(=O)NC=2C=CC=C(C#N)C2)S(=O)(=O)C=3C=CSC3,DAN-MCD-02570321-1,CVD-0018992,DAN-MCD-02570321,Z5298984858,,40,20,1178796-Y40-75,04_A,Single known enantiomer,,T4090228
CC=1C=CC(=CC1)S(=O)(=O)N2CCN(C[C@H]2C(=O)NCC=3C=CC=CC3)C(=O)CCl,DAN-MCD-1c3944e2-1,CVD-0017750,DAN-MCD-1c3944e2,Z5298497850,,40,20,1178796-Y40-75,04_B,Single known enantiomer,,T4090205
CC=1C=CC(=CC1)S(=O)(=O)N2CCN(C[C@H]2C(=O)NCCC=3C=CC=CC3)C(=O)CCl,DAN-MCD-34fd4f29-1,CVD-0017751,DAN-MCD-34fd4f29,Z5298566009,,40,20,1178796-Y40-75,04_C,Single known enantiomer,,T4090206
FC=1C=CC(NC(=O)[C@@H]2CN(CCN2S(=O)(=O)C=3C=CSC3)C(=O)CCl)=CC1,DAN-MCD-c163c0bb-1,CVD-0018993,DAN-MCD-c163c0bb,Z5298993685,,40,20,1178796-Y40-75,04_D,Single known enantiomer,,T4090229
CC=1C=CC(=CC1)S(=O)(=O)N2CCN(C[C@H]2C(=O)NC3CCCCC3)C(=O)CCl,DAN-MCD-881986d8-1,CVD-0017752,DAN-MCD-881986d8,Z5298572689,,40,20,1178796-Y40-75,04_E,Single known enantiomer,,T4090207
ClCC(=O)N1CCN([C@H](C1)C(=O)NCC=2C=CC=CC2)S(=O)(=O)C=3C=CSC3,DAN-MCD-9b81d1fa-1,CVD-0017757,DAN-MCD-9b81d1fa,Z5298620472,,40,20,1178796-Y40-75,04_F,Single known enantiomer,,T4090212
ClCC(=O)N1CCN([C@@H](C1)C(=O)N2CCN(CC2)C=3C=CC=CC3)S(=O)(=O)C=4C=CSC4,DAN-MCD-cb24a79d-1,CVD-0019109,DAN-MCD-cb24a79d,Z5299038273,,40,20,1178796-Y40-75,04_G,Single known enantiomer,,T4090233
ClCC(=O)N1CCN([C@H](C1)C(=O)NC2CCCCC2)S(=O)(=O)C=3C=CSC3,DAN-MCD-7eba3d41-1,CVD-0017763,DAN-MCD-7eba3d41,Z5298898968,,40,20,1178796-Y40-75,04_H,Single known enantiomer,imperfect stereochemical match for DAN-MCD-7eba3d41-1,T4090222
ClCC(=O)N1CCN([C@H](C1)C(=O)NCCC=2C=CC=CC2)S(=O)(=O)C=3C=CSC3,DAN-MCD-1a622181-1,CVD-0017753,DAN-MCD-1a622181,Z5298589457,,40,20,1178796-Y40-75,04_I,Single known enantiomer,,T4090208
ClCC(=O)N1CCN([C@@H](C1)C(=O)NCCC=2C=CC=CC2)S(=O)(=O)C=3C=CSC3,DAN-MCD-9950a804-1,CVD-0017754,DAN-MCD-9950a804,Z5298596586,,40,20,1178796-Y40-75,04_J,Single known enantiomer,,T4090209
ClCC(=O)N1CCN([C@H](C1)C(=O)NC=2C=CC=CN2)S(=O)(=O)C=3C=CSC3,DAN-MCD-0fb4364c-1,CVD-0017758,DAN-MCD-0fb4364c,Z5298653640,,40,20,1178796-Y40-75,04_K,Single known enantiomer,,T4090213
