SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
CC(=O)N1CC2CC1CN2C(=O)CC3(CCOC=4C=CC(Cl)=CC43)C(=O)NC=5C=NC=C6C=CC=CC56,KAD-UNI-80f122c8-2,CVD-0015285,KAD-UNI-80f122c8-2,Z4898404655,100.0,40,20,1178796-Y40-46,03_A,Diastereomeric mixture,,H2974435
"Cl.Cl.ClC=1C=CC=2CNC[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1 |o1:10,r|",BEN-DND-f2e727cd-5,CVD-0014227,rel-BEN-DND-f2e727cd-5-1,Z4943052515,93.55,40,20,1178796-Y40-46,03_B,Single unknown enantiomer,imperfect stereochemical match for BEN-DND-f2e727cd-5,H2978000
"Cl.Cl.ClC=1C=CC=2CNC[C@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1 |o1:10,r|",BEN-DND-f2e727cd-5,CVD-0014227,rel-BEN-DND-f2e727cd-5-2,Z4943052518,92.74,40,20,1178796-Y40-46,03_C,Single unknown enantiomer,imperfect stereochemical match for BEN-DND-f2e727cd-5,H2978001
CC(NC(=O)C1CCC(=O)NC1)(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=CC(Cl)=C(Cl)C4,MAT-POS-e9e99895-3,CVD-0015268,MAT-POS-e9e99895-3,Z4898404673,90.0,40,20,1178796-Y40-46,03_D,Diastereomeric mixture,,H2967869
CN1CCC(C1)C(=O)NC(C)(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=CC(Cl)=C(Cl)C4,MAT-POS-e9e99895-13,CVD-0015278,MAT-POS-e9e99895-13,Z4898404686,100.0,40,20,1178796-Y40-46,03_E,Diastereomeric mixture,,H2985838
ClC=1C=C(CC(=O)NC=2C=NC=C3C=CC=CC23)C=C(C1)N4CCN(CC4)C(=O)C5=CC=CO5,LON-WEI-9739a092-6,CVD-0016032,LON-WEI-9739a092-6,Z4925948221,90.0,40,20,1178796-Y40-46,03_F,Achiral,,H2963211
CN1C(=O)N(C(=O)C21CCOC=3C=CC(Cl)=CC32)C=4C=NC=C5C=CC=CC45,BEN-BAS-c2bc0d80-7,CVD-0014161,BEN-BAS-c2bc0d80-7,Z4780165445,100.0,40,20,1178796-Y40-46,03_G,Racemic or presumed racemic or meso,,H2966967
CC1(C(=O)NC=2C=NC=C3C=CC=CC23)C(=O)NC=4C=CC(Cl)=CC41,EDJ-MED-9e38fd34-1,CVD-0015343,EDJ-MED-9e38fd34-1,Z4909940765,85.8,40,20,1178796-Y40-46,03_H,Racemic or presumed racemic or meso,,H2982649
ClC=1C=CC=2OCCC(CC(=O)N3CCCCC3C4=NN=CN4)(C(=O)NC=5C=NC=C6C=CC=CC56)C2C1,EDG-MED-ba1ac7b9-9,CVD-0015596,EDG-MED-ba1ac7b9-9,Z4914836752,97.86,40,20,1178796-Y40-46,03_I,Diastereomeric mixture,,H2974439
FC(F)CN1C[C@@H]2C[C@H]1CN2C(=O)CC3(CCOC=4C=CC(Cl)=CC43)C(=O)NC=5C=NC=C6C=CC=CC56,EDG-MED-ba1ac7b9-23,CVD-0015610,EDG-MED-ba1ac7b9-23,Z4914836786,95.91,40,20,1178796-Y40-46,03_J,Diastereomeric mixture,,H2974441
FC(F)(F)C=1C=CC(NC=2C=C(Cl)C=C(CC(=O)NC=3C=NC=C4C=CC=CC34)C2)=NC1,LON-WEI-9739a092-2,CVD-0016117,LON-WEI-9739a092-2,Z4925948226,93.38,40,20,1178796-Y40-46,03_K,Achiral,,H2974433
ClC=1C=CC=2OCCC(CC(=O)N3CCN(CCC#N)CC3)(C(=O)NC=4C=NC=C5C=CC=CC45)C2C1,ALP-UNI-8e43a71e-7,CVD-0015767,ALP-UNI-3496895b-7,Z4914835001,82.23,40,20,1178796-Y40-46,03_L,Racemic or presumed racemic or meso,,H2976141
CN1N=NN=C1C2=CCN(CC2)C(=O)CC3(CCOC=4C=CC(Cl)=CC43)C(=O)NC=5C=NC=C6C=CC=CC56,ALP-POS-5bb456a5-3,CVD-0015386,ALP-POS-5bb456a5-3,Z4909940784,97.49,40,20,1178796-Y40-46,03_M,Racemic or presumed racemic or meso,,H2984093
CN1C[C@@H]2C[C@H]1CN2C(=O)CC3(CCOC=4C=CC(Cl)=CC43)C(=O)NC=5C=NC=C6C=CC=CC56,EDG-MED-ba1ac7b9-13,CVD-0015600,EDG-MED-ba1ac7b9-13,Z4914836762,85.21,40,20,1178796-Y40-46,03_N,Diastereomeric mixture,,H2963269
CN(CC=1C=CC=C2C=CC=CC12)C=3C=C(Cl)C=C(CC(=O)NC=4C=NC=C5C=CC=CC45)C3,LON-WEI-9739a092-8,CVD-0015940,LON-WEI-9739a092-8,Z4925034867,94.36,40,20,1178796-Y40-46,03_O,Achiral,,H2956381
CN1C=NC=C1CN(C2CC2)C(=O)CC3(CCOC=4C=CC(Cl)=CC43)C(=O)NC=5C=NC=C6C=CC=CC56,EDG-MED-ba1ac7b9-16,CVD-0015603,EDG-MED-ba1ac7b9-16,Z4914836771,86.98,40,20,1178796-Y40-46,03_P,Racemic or presumed racemic or meso,,H2974437
