SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
COC=1C=CC=2C(N)=NN(C(=O)C3CCOC=4C=CC(Cl)=CC34)C2C1,ALP-POS-79636100-2,CVD-0013916,ALP-POS-79636100-2,Z4742201319,100.0,40,20,1178796-Y40-28,03_A,Racemic or presumed racemic or meso,,H2681603,UNK
NC1=NN(C(=O)C2CCOC=3C=CC(Cl)=CC23)C=4C=C(F)C=CC14,ALP-POS-e2fddb0f-2,CVD-0013828,ALP-POS-e2fddb0f-2,Z4708560410,100.0,40,20,1178796-Y40-28,03_B,Racemic or presumed racemic or meso,,H2688268,UNK
"C[C@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34 |o1:1,r|",EDJ-MED-e4b030d8-13,CVD-0013210,rel-EDJ-MED-e4b030d8-13,Z4647468797,100.0,40,20,1178796-Y40-28,03_C,Single known enantiomer,,H2684671,UNK
"C[C@@]1(CCOC=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34 |o1:1,r|",MAT-POS-8e4737f4-1,CVD-0013226,rel-MAT-POS-8e4737f4-1,Z4647468799,100.0,40,20,1178796-Y40-28,03_D,Single known enantiomer,,H2684670,UNK
COC=1C=CC2=C(NC(=O)CC=3C=CC=C(Cl)C3)NN=C2C1,EDJ-MED-c8e7a002-3,CVD-0013487,EDJ-MED-c8e7a002-3,Z4661830656,100.0,40,20,1178796-Y40-28,03_E,Achiral,,H2688270,UNK
FC=1C=CC=2NN=C(NC(=O)CC=3C=CC=C(Cl)C3)C2C1,EDJ-MED-c8e7a002-9,CVD-0013493,EDJ-MED-c8e7a002-9,Z1098707552,100.0,40,20,1178796-Y40-28,03_F,Achiral,,H2681613,UNK
NC1=NN(C(=O)CC=2C=CC=C(Cl)C2)C=3C=CC(F)=CC13,ALP-POS-cd485364-1,CVD-0013825,ALP-POS-cd485364-1,Z4703907603,100.0,40,20,1178796-Y40-28,03_G,Achiral,,H2681614,UNK
COC=1C=CC=2C(N)=NN(C(=O)CC=3C=CC=C(Cl)C3)C2C1,MAT-POS-53907a1c-1,CVD-0013691,MAT-POS-53907a1c-1,Z4669293896,100.0,40,20,1178796-Y40-28,03_H,Achiral,,H2688271,UNK
ClC=1C=CC=C(CC(=O)NC2=NNC=3C=CC=CC23)C1,EDJ-MED-c8e7a002-11,CVD-0013495,EDJ-MED-c8e7a002-11,Z995074386,100.0,40,20,1178796-Y40-28,03_I,Achiral,,H2681629,UNK
NC1=NN(C(=O)CC=2C=CC=C(Cl)C2)C=3C=CC=CC13,MAT-POS-0c8fa4a7-3,CVD-0013696,MAT-POS-0c8fa4a7-3,Z4670228997,97.32,40,20,1178796-Y40-28,03_J,Achiral,,H2681630,UNK
