shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg (left)"
MAT-POS-bf364d7a-9,Z5340012236,C26H25ClN4O4S,Single unknown enantiomer,525.019,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_A,"ClC=1C=CC=2CN(C[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5(CCOCC5)C#N |o1:8,r|","rel-(4R)-6-chloro-2-[(4-cyanooxan-4-yl)methanesulfonyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3439409,19
MAT-POS-bf364d7a-10,Z5340011643,C26H25ClN4O4S,Single unknown enantiomer,525.019,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_B,"ClC=1C=CC=2CN(C[C@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5(CCOCC5)C#N |o1:8,r|","rel-(4R)-6-chloro-2-[(4-cyanooxan-4-yl)methanesulfonyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3439410,17.7
MAT-POS-bf364d7a-12,Z5341200375,C26H25ClN4O5S2,Single unknown enantiomer,573.083,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_C,"ClC=1C=CC=2CN(C[C@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5(CCS(=O)(=O)CC5)C#N |o1:8,r|","rel-(4R)-6-chloro-2-[(4-cyano-1,1-dioxo-1??-thian-4-yl)methanesulfonyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3440065,16.9
MAT-POS-bf364d7a-11,Z5341200535,C26H25ClN4O5S2,Single unknown enantiomer,573.083,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_D,"ClC=1C=CC=2CN(C[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5(CCS(=O)(=O)CC5)C#N |o1:8,r|","rel-(4R)-6-chloro-2-[(4-cyano-1,1-dioxo-1??-thian-4-yl)methanesulfonyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3440034,17.5
MAT-POS-bf364d7a-8,Z5343150293,C24H24ClN3O4S,Single unknown enantiomer,485.983,98.57,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_E,"COC1(CS(=O)(=O)N2C[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2)CC1 |o1:9,r|","rel-(4R)-6-chloro-N-(isoquinolin-4-yl)-2-[(1-methoxycyclopropyl)methanesulfonyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3444328,21.3
MAT-POS-bf364d7a-7,Z5343150322,C24H24ClN3O4S,Single unknown enantiomer,485.983,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_F,"COC1(CS(=O)(=O)N2C[C@H](C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2)CC1 |o1:9,r|","rel-(4R)-6-chloro-N-(isoquinolin-4-yl)-2-[(1-methoxycyclopropyl)methanesulfonyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3444329,19.7
MAT-POS-bf364d7a-2,Z5352526964,C24H24ClN3O5S2,Single unknown enantiomer,534.047,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_G,"CC1(CS(=O)(=O)N2C[C@H](C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2)CS(=O)(=O)C1 |o1:8,r|","rel-(4R)-6-chloro-N-(isoquinolin-4-yl)-2-[(3-methyl-1,1-dioxo-1??-thietan-3-yl)methanesulfonyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3460065,32.6
MAT-POS-bf364d7a-1,Z5352526960,C24H24ClN3O5S2,Single unknown enantiomer,534.047,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_H,"CC1(CS(=O)(=O)N2C[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2)CS(=O)(=O)C1 |o1:8,r|","rel-(4R)-6-chloro-N-(isoquinolin-4-yl)-2-[(3-methyl-1,1-dioxo-1??-thietan-3-yl)methanesulfonyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3460064,32.2
MAT-POS-bf364d7a-6,Z5354658158,C24H23ClN4O3S,Single unknown enantiomer,482.982,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_I,"CC(C)(CS(=O)(=O)N1C[C@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1)C#N |o1:9,r|","rel-(4R)-6-chloro-2-(2-cyano-2,2-dimethylethanesulfonyl)-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3463209,39.6
PET-UNK-af70882d-1,Z5354658163,C24H23ClN4O3S,Single unknown enantiomer,482.982,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_J,"CC(C)(CS(=O)(=O)N1C[C@@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1)C#N |o1:9,r|","rel-(4R)-6-chloro-2-(2-cyano-2,2-dimethylethanesulfonyl)-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3463208,36.7
MAT-POS-bf364d7a-3,Z5360662835,C23H22ClN3O5S2,Single unknown enantiomer,520.020,96.99,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_K,"ClC=1C=CC=2CN(C[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5CS(=O)(=O)C5 |o1:8,r|","rel-(4R)-6-chloro-2-[(1,1-dioxo-1??-thietan-3-yl)methanesulfonyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3462175,23.1
MAT-POS-bf364d7a-4,Z5360662920,C23H22ClN3O5S2,Single unknown enantiomer,520.020,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_L,"ClC=1C=CC=2CN(C[C@H](C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5CS(=O)(=O)C5 |o1:8,r|","rel-(4R)-6-chloro-2-[(1,1-dioxo-1??-thietan-3-yl)methanesulfonyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3462172,25.8
EDJ-MED-c5ca5386-1,Z5335933743,C17H11Cl2FN2O,Achiral,349.186,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_M,FC=1C=C(Cl)C=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,N-(5-chloro-7-fluoroisoquinolin-4-yl)-2-(3-chlorophenyl)acetamide,H3509294,15.4
RAL-THA-5e0a6f1a-1,Z5261485092,C23H21ClN4O3,Racemic or presumed racemic or meso,436.890,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_N,CN(C)C(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1=O,"6-chloro-2-[(dimethylcarbamoyl)methyl]-N-(isoquinolin-4-yl)-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3496328,48.7
RAL-THA-a9c31980-1,Z5261485082,C23H21ClN4O3,Racemic or presumed racemic or meso,436.890,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_O,CCNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1=O,"6-chloro-2-[(ethylcarbamoyl)methyl]-N-(isoquinolin-4-yl)-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3496330,44.7
EDJ-MED-e69ed63d-3,Z5335933790,C24H20ClFN4O3,Racemic or presumed racemic or meso,466.892,97.79,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_P,FC=1C=CC=2C(NC(=O)C3CN(CC(=O)NC4CC4)C(=O)C=5C=CC(Cl)=CC35)=CN=CC2C1,"6-chloro-2-[(cyclopropylcarbamoyl)methyl]-N-(7-fluoroisoquinolin-4-yl)-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3496332,34.7
EDJ-MED-e69ed63d-5,Z5335933798,C25H23ClN4O6S,Racemic or presumed racemic or meso,542.991,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_Q,CS(=O)(=O)C=1C=CC=2C(NC(=O)C3CN(CC(=O)NC4COC4)C(=O)C=5C=CC(Cl)=CC35)=CN=CC2C1,"6-chloro-N-(7-methanesulfonylisoquinolin-4-yl)-2-{[(oxetan-3-yl)carbamoyl]methyl}-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3508840,83
EDJ-MED-e69ed63d-16,Z5335933850,C26H25ClN4O5S,Racemic or presumed racemic or meso,541.018,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_R,CS(=O)(=O)C=1C=CC=2C(NC(=O)C3CN(CC(=O)NCC4CC4)C(=O)C=5C=CC(Cl)=CC35)=CN=CC2C1,"6-chloro-2-{[(cyclopropylmethyl)carbamoyl]methyl}-N-(7-methanesulfonylisoquinolin-4-yl)-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3508834,41.4
EDJ-MED-e69ed63d-14,Z5335933842,C25H25ClN4O5S,Racemic or presumed racemic or meso,529.007,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_S,CCCNC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4C1=O,"6-chloro-N-(7-methanesulfonylisoquinolin-4-yl)-1-oxo-2-[(propylcarbamoyl)methyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3508830,31.5
EDJ-MED-e69ed63d-18,Z5335933855,C24H20ClF3N4O5S,Racemic or presumed racemic or meso,568.952,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_T,CS(=O)(=O)C=1C=CC=2C(NC(=O)C3CN(CC(=O)NCC(F)(F)F)C(=O)C=4C=CC(Cl)=CC34)=CN=CC2C1,"6-chloro-N-(7-methanesulfonylisoquinolin-4-yl)-1-oxo-2-{[(2,2,2-trifluoroethyl)carbamoyl]methyl}-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3508836,39.7
EDJ-MED-e69ed63d-2,Z5335933781,C25H25ClN4O5S,Racemic or presumed racemic or meso,529.007,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_U,CC(C)NC(=O)CN1CC(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4C1=O,"6-chloro-N-(7-methanesulfonylisoquinolin-4-yl)-1-oxo-2-{[(propan-2-yl)carbamoyl]methyl}-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3509846,34
MAT-POS-5cd9ea36-10-1,Z5374986916,C24H24ClN3O3S,Single unknown enantiomer,469.983,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_V,"CC1(CS(=O)(=O)N2C[C@H](C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2)CC1 |o1:8,r|","rel-(4R)-6-chloro-N-(isoquinolin-4-yl)-2-[(1-methylcyclopropyl)methanesulfonyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3508259,53.6
MAT-POS-5cd9ea36-10-2,Z5374986919,C24H24ClN3O3S,Single unknown enantiomer,469.983,97.54,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_W,"CC1(CS(=O)(=O)N2C[C@@H](C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2)CC1 |o1:8,r|","rel-(4R)-6-chloro-N-(isoquinolin-4-yl)-2-[(1-methylcyclopropyl)methanesulfonyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3508258,52.9
EDJ-MED-c3ea9889-3,Z5335933713,C23H23ClN4O6S2,Racemic or presumed racemic or meso,551.034,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_X,CNC(=O)CN1CC(C)(C(=O)NC=2C=NC=C3C=C(C=CC23)S(=O)(=O)C)C=4C=C(Cl)C=CC4S1(=O)=O,"6-chloro-N-(7-methanesulfonylisoquinolin-4-yl)-4-methyl-2-[(methylcarbamoyl)methyl]-1,1-dioxo-3,4-dihydro-2H-1??,2-benzothiazine-4-carboxamide",H3521234,30.8
EDJ-MED-3bfd841e-1,Z5335933698,C22H20ClFN4O4S,Racemic or presumed racemic or meso,490.935,98.45,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_Y,CNC(=O)CN1CC(C)(C(=O)NC=2C=NC=C3C=C(F)C=CC23)C=4C=C(Cl)C=CC4S1(=O)=O,"6-chloro-N-(7-fluoroisoquinolin-4-yl)-4-methyl-2-[(methylcarbamoyl)methyl]-1,1-dioxo-3,4-dihydro-2H-1??,2-benzothiazine-4-carboxamide",H3521232,3.7
EDJ-MED-c3ea9889-2,Z5335933704,C22H20Cl2N4O4S,Racemic or presumed racemic or meso,507.389,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_Z,CNC(=O)CN1CC(C)(C(=O)NC=2C=NC=C3C=C(Cl)C=CC23)C=4C=C(Cl)C=CC4S1(=O)=O,"6-chloro-N-(7-chloroisoquinolin-4-yl)-4-methyl-2-[(methylcarbamoyl)methyl]-1,1-dioxo-3,4-dihydro-2H-1??,2-benzothiazine-4-carboxamide",H3521236,44.5
ALP-POS-e266d783-1,Z5261485081,C23H21ClN4O3,Racemic or presumed racemic or meso,436.890,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_AA,CNC(=O)CN1CC(C)(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1=O,"6-chloro-N-(isoquinolin-4-yl)-4-methyl-2-[(methylcarbamoyl)methyl]-1-oxo-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3521240,60.6
MAT-POS-e119ab4f-5,Z5278655729,C22H21ClN4O4S,Racemic or presumed racemic or meso,472.944,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_AB,CNC(=O)CN1CC(C)(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4S1(=O)=O,"6-chloro-N-(isoquinolin-4-yl)-4-methyl-2-[(methylcarbamoyl)methyl]-1,1-dioxo-3,4-dihydro-2H-1??,2-benzothiazine-4-carboxamide",H3521237,22.3
MAT-POS-1bed62cf-2,Z5210381239,C24H19ClN4O4,Racemic or presumed racemic or meso,462.885,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-71,05_AC,CNC(=O)CN1CC2(CC(=O)N(C2=O)C=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C1=O,"2-[6-chloro-1'-(isoquinolin-4-yl)-1,2',5'-trioxo-2,3-dihydro-1H-spiro[isoquinoline-4,3'-pyrrolidin]-2-yl]-N-methylacetamide",H3507696,2.2
