shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
ROB-IMP-e811baff-1,Z4647468787,C21H20N6O2S,Achiral,420.487,80,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-24,03_A,CNC(=O)NC=1C=CC(=CC1)N(CC=2C=CSC2)C(=O)CN3N=NC=4C=CC=CC34,"2-(1H-1,2,3-benzotriazol-1-yl)-N-{4-[(methylcarbamoyl)amino]phenyl}-N-[(thiophen-3-yl)methyl]acetamide"
MAT-POS-bfb445d4-2,Z4641383555,C14H11ClN4O,Achiral,286.716,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-24,03_B,ClC=1C=CC=C(CC(=O)NN2N=NC=3C=CC=CC23)C1,"N-(1H-1,2,3-benzotriazol-1-yl)-2-(3-chlorophenyl)acetamide"
PET-UNK-1901c25b-1,Z4647468789,C24H23N3OS,Achiral,401.523,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-24,03_C,CN(C)C=1C=CC(=CC1)N(CC=2C=CSC2)C(=O)CC=3C=NC=C4C=CC=CC34,N-[4-(dimethylamino)phenyl]-2-(isoquinolin-4-yl)-N-[(thiophen-3-yl)methyl]acetamide
RAL-THA-6b94ceba-5,Z4609618481,C17H18ClN3O2,Achiral,331.796,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-24,03_D,CC(=O)NCC=1C=C(Cl)C=C(CC(=O)NC=2C=NC=CC2C)C1,N-[(3-chloro-5-{[(4-methylpyridin-3-yl)carbamoyl]methyl}phenyl)methyl]acetamide
ALP-POS-a3de0cb1-16,Z4618924287,C27H26N4O2,Achiral,438.520,90.44,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-24,03_E,O=C(CC1=NNC=2C=CC=CC12)N(CC=3C=CC=CC3)C=4C=CC(=CC4)N5CCCCC5=O,N-benzyl-2-(1H-indazol-3-yl)-N-[4-(2-oxopiperidin-1-yl)phenyl]acetamide
EDJ-MED-e66f2cc5-1,Z4497196440,C16H15ClN2O,Racemic or presumed racemic or meso,286.756,80,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-24,03_F,CC=1C=CN=CC1N2CCC(C2=O)C=3C=CC=C(Cl)C3,3-(3-chlorophenyl)-1-(4-methylpyridin-3-yl)pyrrolidin-2-one
WIL-MOD-03b86a88-2,Z4609618519,C17H17ClN2O2,Achiral,316.782,84.16,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-24,03_G,CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(C2)C3COC3,2-[3-chloro-5-(oxetan-3-yl)phenyl]-N-(4-methylpyridin-3-yl)acetamide
RAL-THA-6b94ceba-12,Z4609618489,C16H18ClN3O3S,Achiral,367.850,92.71,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-24,03_H,CC=1C=CN=CC1NC(=O)CC=2C=C(Cl)C=C(CNS(=O)(=O)C)C2,2-[3-chloro-5-(methanesulfonamidomethyl)phenyl]-N-(4-methylpyridin-3-yl)acetamide
ALP-POS-a3de0cb1-7,Z4618924260,C22H22N4OS,Racemic or presumed racemic or meso,390.501,80.87,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-24,03_I,CN(C)C=1C=CC(=CC1)C(CC=2C=CSC2)C(=O)NN3C=NC=4C=CC=CC34,"N-(1H-1,3-benzodiazol-1-yl)-2-[4-(dimethylamino)phenyl]-3-(thiophen-3-yl)propanamide"
EDJ-MED-c314995a-1,Z4598700245,C24H26ClN3O,Achiral,407.935,92.69,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-24,03_J,ClC=1C=CC=C(C1)N(CCC2CCCCC2)C(=O)NC=3C=NC=C4C=CC=CC34,3-(3-chlorophenyl)-3-(2-cyclohexylethyl)-1-(isoquinolin-4-yl)urea
PET-UNK-7374c256-2,Z4647468788,C20H21N7O,Achiral,375.427,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-24,03_K,CN(C)C=1C=CC(=CC1)N(CC2=CC=NN2)C(=O)CN3N=NC=4C=CC=CC34,"2-(1H-1,2,3-benzotriazol-1-yl)-N-[4-(dimethylamino)phenyl]-N-[(1H-pyrazol-5-yl)methyl]acetamide"
