shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg (left)"
EDJ-MED-76744c27-4,Z5169209969,C24H24ClN3O4S,Racemic or presumed racemic or meso,485.983,95.37,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-71,03_A,COC1(CS(=O)(=O)N2CC(C(=O)NC=3C=NC=C4C=CC=CC34)C=5C=C(Cl)C=CC5C2)CC1,"6-chloro-N-(isoquinolin-4-yl)-2-[(1-methoxycyclopropyl)methanesulfonyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3317514,11.7
MAT-POS-5cd9ea36-7,Z5169210093,C26H25ClN4O5S2,Racemic or presumed racemic or meso,573.083,95.03,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-71,03_B,ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5(CCS(=O)(=O)CC5)C#N,"6-chloro-2-[(4-cyano-1,1-dioxo-1??-thian-4-yl)methanesulfonyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3314749,8.9
EDJ-MED-4fff0a85-1,Z5169209983,C25H26ClN3O4S,Racemic or presumed racemic or meso,500.009,98,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-71,03_C,ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)CC5CCOCC5,"6-chloro-N-(isoquinolin-4-yl)-2-[(oxan-4-yl)methanesulfonyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3317523,7.5
EDJ-MED-76744c27-1,Z5169209945,C24H23ClN4O3S,Racemic or presumed racemic or meso,482.982,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-71,03_D,CC(C)(CS(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1)C#N,"6-chloro-2-(2-cyano-2,2-dimethylethanesulfonyl)-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3314764,17.7
MAT-POS-5cd9ea36-21,Z5169210162,C23H22ClN5O3S,Racemic or presumed racemic or meso,483.970,97.79,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-71,03_E,CN(CCC#N)S(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,"6-chloro-2-[(2-cyanoethyl)(methyl)sulfamoyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3314758,16.6
MAT-POS-5cd9ea36-16,Z5169210125,C22H23ClN4O3S,Racemic or presumed racemic or meso,458.961,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-71,03_F,CCN(C)S(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,"6-chloro-2-[ethyl(methyl)sulfamoyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3314771,33.9
EDJ-MED-76744c27-5,Z5169209978,C23H24ClN3O3S,Racemic or presumed racemic or meso,457.972,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-71,03_G,CC(C)CS(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,"6-chloro-N-(isoquinolin-4-yl)-2-(2-methylpropanesulfonyl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3317521,23
MAT-POS-5cd9ea36-22,Z5169210170,C23H25ClN4O4S,Racemic or presumed racemic or meso,488.987,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-71,03_H,COCCN(C)S(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,"6-chloro-N-(isoquinolin-4-yl)-2-[(2-methoxyethyl)(methyl)sulfamoyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3314773,32.5
MAT-POS-29385cc1-3,Z5169210032,C18H15ClN2O,Achiral,310.777,97.54,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-71,03_I,CC=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,2-(3-chlorophenyl)-N-(7-methylisoquinolin-4-yl)acetamide,H3329569,37.6
MAT-POS-5cd9ea36-18,Z5169210148,C22H20ClN5O3S,Racemic or presumed racemic or meso,469.943,99.23,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-71,03_J,CN(CC#N)S(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,"6-chloro-2-[(cyanomethyl)(methyl)sulfamoyl]-N-(isoquinolin-4-yl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3328008,11.2
PET-UNK-b38839dc-1,Z5169210014,C18H14ClFN2O2,Achiral,344.767,100,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-71,03_K,COC=1C=C2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2=CC1F,2-(3-chlorophenyl)-N-(7-fluoro-6-methoxyisoquinolin-4-yl)acetamide,H3329606,38.1
MAT-POS-af1eef35-2,Z5198865386,C23H23ClN4O5S,Racemic or presumed racemic or meso,502.970,95.19,200415-FTE / COVID-19,,,0,40,20,1178796-Y40-71,03_L,COC(=O)CN(C)S(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,"methyl 2-[({6-chloro-4-[(isoquinolin-4-yl)carbamoyl]-1,2,3,4-tetrahydroisoquinolin-2-yl}sulfonyl)(methyl)amino]acetate",H3336389,3.3
