shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
JOO-IND-637-6,Z4479175306,C17H19Cl2FN2O,Racemic or presumed racemic or meso,357.249,100,200415-FTE,hydrogen chloride,1,36.46094,40,20,1178796-Y40-04,A03,Cl.FC(Cl)C(=O)N1CCN(CC=2C=CC=C3C=CC=CC23)CC1,2-chloro-2-fluoro-1-{4-[(naphthalen-1-yl)methyl]piperazin-1-yl}ethan-1-one hydrochloride
ANT-OPE-d97-1,Z4481851942,C14H18ClFN2O,Achiral,284.756,98.41,200415-FTE,hydrogen chloride,1,36.46094,40,20,1178796-Y40-04,B03,Cl.FC=1C=CC(CN2CCN(CC2)C(=O)C=C)=CC1,1-{4-[(4-fluorophenyl)methyl]piperazin-1-yl}prop-2-en-1-one hydrochloride
MAK-UNK-af8-1,Z4482229267,C17H20Cl2N4O,Achiral,367.272,90.79,200415-FTE,hydrogen chloride,1,36.46094,40,20,1178796-Y40-04,C03,Cl.ClCC(=O)N1CCN(CC=2C=NC(=NC2)C=3C=CC=CC3)CC1,2-chloro-1-{4-[(2-phenylpyrimidin-5-yl)methyl]piperazin-1-yl}ethan-1-one hydrochloride
NAU-LAT-f72-4,Z4461624311,C14H18N2O3S,Racemic or presumed racemic or meso,294.369,100,200415-FTE,,,0,40,20,1178796-Y40-04,D03,CS(=O)(=O)N1CCN(C(C1)C=2C=CC=CC2)C(=O)C=C,1-(4-methanesulfonyl-2-phenylpiperazin-1-yl)prop-2-en-1-one
DAV-CRI-3ed-6,Z4461624342,C10H10Cl2FNO,Racemic or presumed racemic or meso,250.096,100,200415-FTE,,,0,40,20,1178796-Y40-04,E03,CC(NC(=O)CCl)C=1C=C(F)C=C(Cl)C1,2-chloro-N-[1-(3-chloro-5-fluorophenyl)ethyl]acetamide
GIA-UNK-a79-1,Z4461624338,C13H19ClN4O,Achiral,282.769,97.58,200415-FTE,,,0,40,20,1178796-Y40-04,F03,CC=1C=C(C)N=C(NC2CCN(CC2)C(=O)CCl)N1,"2-chloro-1-{4-[(4,6-dimethylpyrimidin-2-yl)amino]piperidin-1-yl}ethan-1-one"
JUA-UNI-bc0-1_thio_pH,Z3755897420,C20H22N2O3,Racemic or presumed racemic or meso,338.4,100,200415-FTE,,,0,40,20,1178796-Y40-04,G03,OC(CN(CC=1C=CC=CC1)C(=O)CNC(=O)C=C)C=2C=CC=CC2,N-{[benzyl(2-hydroxy-2-phenylethyl)carbamoyl]methyl}prop-2-enamide
FAR-UNI-a04-1,Z1669852203,C21H24N2O6,Single known enantiomer,400.425,90.8,200415-FTE,,,0,40,20,1178796-Y40-04,H03,COC(=O)[C@H](CO)NC(=O)[C@H](CC=1C=CC=CC1)NC(=O)OCC=2C=CC=CC2,methyl (2S)-2-[(2S)-2-{[(benzyloxy)carbonyl]amino}-3-phenylpropanamido]-3-hydroxypropanoate
s_22____5732348____13206668,Z1260533612,C22H21N5O,Achiral,371.435,96.63,200415-FTE,,,0,40,20,1178796-Y40-04,I03,CCN(CC=1C=CC=C(C1)C=2C=CN=CC2)C(=O)CN3N=NC=4C=CC=CC34,"2-(1H-1,2,3-benzotriazol-1-yl)-N-ethyl-N-{[3-(pyridin-4-yl)phenyl]methyl}acetamide"
DAR-DIA-23a-2,Z4444622100,C15H11N5O,Achiral,277.28,100,200415-FTE,,,0,40,20,1178796-Y40-04,J03,O=C(CC1=CNC=2N=CC=CC12)NC=3C=NC=C(C#N)C3,"N-(5-cyanopyridin-3-yl)-2-{1H-pyrrolo[2,3-b]pyridin-3-yl}acetamide"
DAR-DIA-23a-6,Z4444621937,C13H10N4O,Achiral,238.244,100,200415-FTE,,,0,40,20,1178796-Y40-04,K03,O=C(CC=1C=CC=NC1)NC=2C=NC=C(C#N)C2,N-(5-cyanopyridin-3-yl)-2-(pyridin-3-yl)acetamide
BAR-COM-4e0-23,Z2190256476,C19H20N6O,Achiral,348.401,91.96,200415-FTE,,,0,40,20,1178796-Y40-04,L03,O=C(NCC=1C=CC=NN1)NC=2C=CC=C(C2)C3=NC=C4CCCCN34,"1-(3-{5H,6H,7H,8H-imidazo[1,5-a]pyridin-3-yl}phenyl)-3-[(pyridazin-3-yl)methyl]urea"
